종목코드,현재가
000815,416500.0
436140,105760.0
192080,58800.0
007810,51900.0
438080,13990.0
390390,51625.0
300720,16340.0
0072R0,12800.0
280360,129600.0
066575,68100.0
004000,44850.0
330590,3985.0
030610,10040.0
000210,54300.0
356540,100980.0
0183J0,7585.0
017960,21400.0
465580,24280.0
0139F0,102245.0
469150,58005.0
000080,15040.0
445290,30270.0
469830,54465.0
455850,24880.0
497570,20775.0
446720,13595.0
479520,106520.0
451540,52800.0
494890,30625.0
449180,16965.0
494300,8910.0
003240,915000.0
449450,52430.0
006340,12860.0
0117V0,18675.0
494310,77120.0
295040,39880.0
760009,107460.0
006120,56800.0
003530,4600.0
192400,27400.0
000370,8290.0
077970,24100.0
402970,15050.0
451800,5320.0
003570,28600.0
315930,78600.0
0195R0,10050.0
495050,31755.0
438100,15110.0
032350,11660.0
305540,18625.0
195870,54400.0
003090,15890.0
237350,84855.0
009240,39050.0
006110,60600.0
030190,15720.0
252670,77.0
185750,65400.0
051915,117300.0
034230,9730.0
285130,52000.0
003470,4595.0
003160,31200.0
005300,94800.0
487340,106030.0
0117L0,10170.0
079160,5250.0
071320,75000.0
479080,53850.0
114800,1030.0
0048J0,13810.0
009450,58900.0
466940,27430.0
071055,145700.0
000670,46300.0
498410,12075.0
004490,60600.0
475720,12500.0
0177R0,10915.0
153130,113145.0
005180,86200.0
272580,57155.0
550082,55810.0
0025N0,11915.0
490590,13975.0
005090,54000.0
499790,39150.0
441800,28345.0
100840,37350.0
0219E0,8200.0
365550,3095.0
476550,6710.0
144600,10335.0
069660,106295.0
298050,167900.0
457480,18165.0
036530,45700.0
137310,6160.0
481060,7285.0
100090,11870.0
094800,7950.0
462330,1024.0
003850,8510.0
214320,18120.0
456610,60120.0
0061Z0,51065.0
580058,53885.0
364980,10275.0
434730,59305.0
458760,10900.0
064960,26200.0
329750,13065.0
005690,11580.0
0127P0,10360.0
418660,39060.0
456040,75400.0
069260,16500.0
371460,9365.0
268280,134200.0
482730,11570.0
005880,2060.0
002960,509000.0
293940,5460.0
090460,19560.0
290130,46330.0
017940,95600.0
367760,56505.0
495850,31530.0
102970,17465.0
000400,2100.0
314250,62275.0
001060,27900.0
0007F0,10180.0
0091P0,18150.0
093050,21950.0
0101N0,20280.0
0148J0,9440.0
0167B0,11550.0
700028,180980.0
001570,9900.0
138540,48560.0
434060,16615.0
000640,93000.0
006650,96300.0
014820,21500.0
001680,17910.0
317450,42300.0
00088K,42000.0
383800,8060.0
491010,24290.0
453340,18880.0
489250,12760.0
002840,133900.0
079900,40950.0
248070,12490.0
0015B0,18490.0
251600,15355.0
017900,10250.0
075580,10390.0
484790,8135.0
108320,35800.0
277630,69920.0
488080,32330.0
025540,56300.0
491620,10380.0
494670,22250.0
016380,5650.0
033240,26100.0
001530,27200.0
0019K0,13175.0
0220W0,6660.0
058650,131600.0
114090,9000.0
003300,18030.0
466950,29660.0
451000,106615.0
449190,21915.0
336370,7840.0
00104K,129600.0
002350,5590.0
001510,2340.0
396520,13185.0
455030,11885.0
178920,18240.0
005810,37150.0
0105E0,12965.0
007700,13660.0
284740,23650.0
371160,6485.0
477050,53590.0
001270,50800.0
003620,2585.0
462010,4770.0
365780,81635.0
452260,2650.0
463250,34080.0
423920,75270.0
315960,76695.0
484870,18380.0
192650,7660.0
435420,13980.0
438330,115310.0
009410,1676.0
002990,13360.0
496080,31635.0
251350,38660.0
003545,20250.0
019170,9400.0
039130,31800.0
496020,52550.0
114260,61550.0
145990,47700.0
444200,44300.0
161000,10070.0
001500,7920.0
361580,60455.0
460860,9870.0
004710,9200.0
448730,5360.0
476800,4185.0
448290,17585.0
377740,4715.0
004690,131900.0
490490,10910.0
090435,44600.0
000070,60300.0
0190C0,7660.0
0163Y0,9195.0
483280,11710.0
249420,14460.0
002240,16880.0
005250,9690.0
008060,14500.0
499660,1002035.0
385560,50215.0
004700,67300.0
471230,102655.0
002030,215500.0
034310,12060.0
010780,14900.0
003280,1818.0
447770,13760.0
029460,39600.0
003030,104500.0
016610,10180.0
451060,34040.0
0016X0,51465.0
005945,22650.0
0162M0,10035.0
474220,14935.0
293180,106565.0
072710,90500.0
130660,12870.0
306200,147400.0
403550,10890.0
009900,7870.0
148070,103255.0
471990,24920.0
092230,97500.0
001200,4250.0
014830,60800.0
448300,22625.0
271940,11270.0
0023A0,23430.0
016590,9990.0
426020,31775.0
357120,4100.0
480260,53855.0
002810,21500.0
005389,170300.0
0060H0,12590.0
005420,10260.0
015360,14450.0
243880,302875.0
473290,10890.0
484880,23390.0
241180,34230.0
344820,24350.0
302450,69410.0
0173Y0,10730.0
003000,3935.0
317400,10000.0
476760,8855.0
385720,24800.0
029530,39150.0
008730,15280.0
183190,10530.0
194370,13030.0
458250,34135.0
001940,26600.0
760013,75170.0
245710,29045.0
0046A0,9575.0
0210A0,6940.0
385550,114265.0
006220,9850.0
031430,10590.0
439860,113380.0
089590,4580.0
0120G0,49550.0
091180,25850.0
132030,24155.0
126560,3335.0
092790,13980.0
469070,10810.0
060980,40350.0
0040Y0,8010.0
950210,6000.0
0080G0,10295.0
105630,8930.0
027410,3730.0
011760,26750.0
007690,38100.0
0131V0,10830.0
006405,215500.0
474590,44675.0
005610,40350.0
0167Z0,7470.0
279530,17570.0
170900,35750.0
104700,9530.0
520054,173300.0
0144L0,9440.0
020120,9250.0
442570,17220.0
0094M0,17040.0
310960,62105.0
020000,15890.0
0026S0,12715.0
017810,8880.0
011930,16660.0
0052D0,15465.0
462900,12945.0
190620,102070.0
02826K,229000.0
003350,14830.0
004310,10500.0
456880,12165.0
015860,6790.0
570090,55815.0
0043Y0,19125.0
472170,13860.0
217590,13770.0
385510,38010.0
002310,8380.0
097520,18980.0
453810,11275.0
001230,2100.0
012030,1622.0
448630,15100.0
145720,37550.0
0182R0,10170.0
0052S0,11525.0
024720,9370.0
009290,6440.0
270810,13735.0
002020,24800.0
096760,4330.0
381970,6460.0
0008S0,9765.0
000157,350000.0
126720,21700.0
010820,6350.0
485540,15110.0
272450,5880.0
244920,13550.0
010955,76100.0
009160,4680.0
0111P0,10755.0
000430,4925.0
489030,6510.0
016800,26500.0
025860,6120.0
200880,11160.0
123890,2455.0
433330,21765.0
108670,33400.0
026890,7720.0
091170,16845.0
034830,1177.0
0098F0,16800.0
002710,11310.0
136340,103860.0
018250,11200.0
005720,5610.0
454780,99405.0
475300,22365.0
001390,4405.0
105840,14400.0
005950,11040.0
001750,19200.0
003120,21800.0
497880,50110.0
084010,8430.0
481190,16835.0
010580,2595.0
475080,7920.0
084690,7930.0
033270,17900.0
058430,4745.0
439870,87215.0
570022,56810.0
441680,10770.0
0038A0,14945.0
483320,24035.0
002900,6820.0
461490,14585.0
273140,114600.0
122900,8350.0
0094K0,99500.0
004430,11590.0
0119H0,9910.0
453870,11080.0
473330,7895.0
471780,35745.0
017390,55300.0
307520,22185.0
286940,17940.0
003200,11700.0
091810,2630.0
421320,28610.0
037710,34850.0
010690,7530.0
0183V0,11650.0
196230,117000.0
213610,21800.0
078520,9950.0
139230,13260.0
004360,13530.0
471040,28555.0
432320,1701.0
003960,27950.0
0162Y0,7460.0
472920,97775.0
005430,80000.0
334890,3635.0
0228G0,10045.0
123320,104330.0
423170,56085.0
005680,12480.0
228790,4295.0
364970,6720.0
001790,2875.0
005500,18590.0
493810,11275.0
298690,1508.0
283580,14885.0
409820,19390.0
003920,43200.0
007160,48950.0
448540,26270.0
0053L0,9060.0
053690,22200.0
483340,21515.0
025000,55300.0
495230,30650.0
136490,10180.0
044820,25100.0
0182S0,12440.0
030210,3870.0
486830,53360.0
000680,2985.0
003070,9220.0
404990,3795.0
348950,1182.0
363570,85910.0
001460,37250.0
008490,20100.0
388420,26275.0
0089D0,13680.0
329650,13960.0
000540,3585.0
226320,10480.0
044450,10170.0
0092C0,50295.0
134380,10400.0
001470,5820.0
472160,18870.0
003650,130400.0
005010,4030.0
452360,13240.0
000490,7850.0
363580,53660.0
003720,6590.0
437080,95890.0
000050,8150.0
009680,10280.0
002320,14370.0
478150,18390.0
117700,7190.0
034120,11970.0
433500,59890.0
0030R0,3700.0
028100,19650.0
442320,35085.0
458260,45740.0
001340,4870.0
051905,104400.0
422420,6695.0
033920,7620.0
035510,15490.0
305080,12075.0
900140,1115.0
475560,14440.0
017860,12090.0
000320,16050.0
092200,5470.0
001250,2570.0
498270,14140.0
03473K,374500.0
157500,11880.0
035150,10670.0
490090,15880.0
0104N0,20405.0
266160,32820.0
088260,3290.0
0233J0,10375.0
244580,7930.0
011500,13180.0
298000,54300.0
000650,143600.0
013580,22950.0
520094,102435.0
000480,4360.0
486450,18750.0
500029,20385.0
530145,11940.0
0151S0,14830.0
332930,139460.0
377190,2275.0
003555,66700.0
0005A0,9335.0
004980,8150.0
500099,19915.0
100250,3115.0
0115D0,7775.0
271050,1685.0
037270,3115.0
488980,52195.0
039570,7590.0
117580,7130.0
463050,11670.0
495060,27650.0
0204D0,5755.0
0192Z0,100750.0
004560,12800.0
005960,8360.0
0069M0,13320.0
302190,49665.0
053210,4020.0
339770,3820.0
267770,79335.0
001630,38000.0
003520,1040.0
001130,11200.0
433980,15705.0
0047A0,12510.0
000390,6930.0
003547,19530.0
102460,10090.0
102260,3695.0
429000,13090.0
0091C0,9380.0
016580,10040.0
414780,13615.0
095570,4120.0
480040,13665.0
495550,32245.0
0082V0,11135.0
015230,6790.0
466930,23300.0
128820,4060.0
003610,5700.0
261260,5320.0
033530,6750.0
494330,32570.0
000140,7850.0
0093A0,32840.0
480020,10065.0
213500,7520.0
412570,1220.0
122090,80100.0
483290,10215.0
487570,47500.0
473460,23280.0
003220,7860.0
002100,9010.0
000700,6720.0
461950,4860.0
007860,7440.0
0099L0,99390.0
530104,174240.0
002420,5590.0
000300,4200.0
500069,173830.0
0005G0,50295.0
234080,10950.0
014710,10060.0
016450,4320.0
0040X0,9325.0
332500,71530.0
002150,5070.0
0190G0,8900.0
241590,2800.0
490600,8855.0
003460,2990.0
472870,6945.0
009470,25450.0
025560,6040.0
403790,56425.0
013890,7520.0
494220,47100.0
0232A0,100240.0
077500,7600.0
002170,54500.0
200250,20615.0
000860,12520.0
233160,7355.0
237370,15610.0
480030,9660.0
0064K0,12475.0
000520,7470.0
101530,5530.0
460850,5340.0
337160,46815.0
488720,48420.0
272560,114920.0
090350,7870.0
004380,7600.0
006805,11640.0
400760,2850.0
491820,42890.0
097955,116900.0
160580,16200.0
00279K,21800.0
0193G0,8260.0
001045,68300.0
394670,10565.0
530134,1710.0
007570,8050.0
011785,50700.0
520098,25455.0
0005D0,14540.0
001780,1569.0
570051,30330.0
003830,114100.0
004090,11860.0
000970,6590.0
152870,107315.0
0051G0,12195.0
462520,12610.0
0180V0,7865.0
016880,1862.0
458210,110755.0
0153K0,12340.0
004970,9230.0
272550,9800.0
219480,32770.0
271980,10020.0
293480,8240.0
354500,13925.0
464240,52025.0
491610,105000.0
481180,16690.0
004150,3530.0
0127M0,12195.0
530136,14425.0
138520,35700.0
0048K0,7960.0
025820,4280.0
0104H0,11690.0
071840,6030.0
000020,5070.0
245340,34880.0
107590,60800.0
007540,48900.0
0151P0,14200.0
008350,1089.0
143860,35130.0
003480,4745.0
438560,100005.0
498180,92795.0
015890,4770.0
094280,12030.0
0041E0,15975.0
0199C0,9275.0
001080,3935.0
0131W0,102245.0
700023,137845.0
451530,34770.0
0092B0,16530.0
139220,8085.0
500037,67995.0
495330,31355.0
550089,133915.0
520066,22285.0
476030,16885.0
001210,10610.0
004960,11390.0
024090,11550.0
006060,2380.0
570050,26330.0
081000,9230.0
0184L0,100430.0
457990,33985.0
004080,14050.0
0091M0,10160.0
002210,1348.0
760007,32545.0
001360,1382.0
012610,3115.0
214390,5410.0
014280,4405.0
267290,21900.0
304660,7165.0
760011,8320.0
461500,104795.0
018470,5080.0
411420,26420.0
463680,22200.0
013520,2550.0
471760,13870.0
463290,109395.0
448100,109310.0
009270,1095.0
003010,9880.0
192090,12095.0
078000,13520.0
438570,97095.0
0074K0,16640.0
447620,15890.0
210540,11210.0
214420,5140.0
491230,52565.0
0000Y0,101985.0
350520,3345.0
0123G0,6020.0
002620,7680.0
325010,42285.0
469170,6005.0
550092,122480.0
114820,104695.0
089470,3830.0
005800,13570.0
037560,1574.0
011690,3315.0
570116,60610.0
0168K0,5750.0
0191W0,100785.0
008970,1165.0
476450,52855.0
009070,3980.0
014530,3390.0
570106,47205.0
377990,23835.0
227840,12930.0
399110,20580.0
0209D0,8060.0
328370,37645.0
034590,26650.0
319640,25300.0
002390,8450.0
367770,22410.0
079430,5710.0
182480,13050.0
092220,2855.0
0000J0,28650.0
251340,2445.0
016740,3975.0
017550,1823.0
012320,48050.0
332940,47055.0
083420,4705.0
016710,7000.0
015590,2105.0
488500,12405.0
023450,31950.0
001520,1041.0
0085P0,9685.0
0181B0,9120.0
309230,30230.0
002460,10930.0
0135Y0,100170.0
008040,7830.0
0080Y0,8760.0
013570,4180.0
37550L,52000.0
004100,2990.0
011810,3530.0
0132K0,7875.0
304940,32015.0
0162L0,13415.0
078935,61000.0
012800,1188.0
372330,6480.0
530107,1803.0
0036R0,19290.0
0138Y0,9720.0
455860,4455.0
0221V0,100610.0
011280,1516.0
004250,2915.0
021820,10680.0
530055,106705.0
0193M0,50380.0
266370,66455.0
120030,84100.0
006660,12970.0
464930,20250.0
326240,42065.0
570019,7010.0
248170,22900.0
009580,1677.0
168580,33480.0
464310,13340.0
014580,3770.0
458030,55110.0
496090,31490.0
010100,3410.0
027970,2725.0
123690,6420.0
203780,34580.0
475050,6940.0
0176E0,9715.0
035000,6320.0
500050,51205.0
476850,21295.0
0174B0,13795.0
267850,9190.0
530061,33995.0
0122W0,51050.0
002780,6980.0
475280,10750.0
465610,42175.0
119650,918.0
610037,7195.0
0008T0,17640.0
002450,1108.0
0137V0,11180.0
0177X0,9740.0
114100,105655.0
394660,15135.0
0197X0,6210.0
067830,2395.0
012200,3610.0
013700,1644.0
008700,1271.0
0142D0,10500.0
264900,7700.0
417310,2370.0
363280,2095.0
002200,2845.0
032560,5570.0
473440,10850.0
036580,2570.0
308620,11350.0
014440,4700.0
433970,13820.0
007210,1435.0
014790,2475.0
261270,8090.0
008260,3270.0
070960,1930.0
195980,15080.0
454320,42910.0
0035T0,19010.0
0007N0,106980.0
211900,27970.0
325020,29295.0
0052T0,50700.0
0066W0,12600.0
006840,6830.0
001275,30100.0
001290,4160.0
143850,76500.0
468380,10840.0
019180,4990.0
269540,29725.0
33626K,6630.0
453080,22630.0
610064,55125.0
486240,28390.0
058850,2125.0
298770,79980.0
444490,19995.0
449770,20850.0
058860,2515.0
023000,2200.0
329670,21760.0
580039,173230.0
479620,24680.0
204480,22950.0
004140,1779.0
460960,10850.0
096775,68200.0
025620,4665.0
004890,35000.0
000850,38400.0
495040,31230.0
006090,8920.0
003580,1650.0
329660,17665.0
453330,17980.0
002600,137400.0
461460,50630.0
109070,1550.0
011700,2515.0
139990,2105.0
0017Y0,93505.0
0018C0,10615.0
485690,21770.0
007980,1715.0
359210,34820.0
0057H0,11605.0
500096,15960.0
111380,12900.0
023800,4995.0
0098N0,13050.0
475310,26730.0
0049M0,11115.0
138530,12085.0
490480,28985.0
002220,2930.0
009180,2770.0
000590,67500.0
337140,35300.0
210780,23520.0
108450,38800.0
001020,2170.0
495750,31500.0
004840,3990.0
005740,5170.0
000105,66700.0
007590,5580.0
0198A0,8525.0
163560,5450.0
069730,5250.0
0080X0,10800.0
469060,33565.0
084680,532.0
550093,37590.0
570120,15020.0
481430,97015.0
013360,1386.0
228810,3080.0
365040,35615.0
475350,14750.0
004770,2090.0
001260,7540.0
010960,3060.0
520095,29510.0
272910,105575.0
364960,6190.0
0022T0,12910.0
441540,27225.0
013870,3845.0
005750,4410.0
157490,7865.0
550091,36405.0
0102A0,8930.0
298340,56305.0
055490,15150.0
095720,1264.0
155660,4445.0
0225V0,10455.0
014160,655.0
002795,11120.0
211560,35300.0
084670,24500.0
338100,3800.0
473640,33685.0
412770,12160.0
292190,46880.0
063160,12810.0
000180,4995.0
120115,25150.0
009770,27800.0
465330,11285.0
031820,5730.0
000230,6010.0
011150,1929.0
210980,3705.0
010660,3135.0
002720,3255.0
570100,22930.0
214330,6550.0
007610,3805.0
001560,9000.0
0210E0,7200.0
0113D0,11845.0
130730,103120.0
0238F0,9720.0
228800,2645.0
0098Z0,90655.0
0190Y0,8380.0
492500,51330.0
480370,2080.0
530131,22510.0
278620,119120.0
085310,8980.0
458750,12810.0
079980,1929.0
010040,1616.0
610066,55150.0
007280,2310.0
0233A0,10330.0
530126,33050.0
433880,18230.0
002700,956.0
530067,32685.0
004720,2885.0
058730,3225.0
019680,1616.0
550084,32460.0
530115,64720.0
491700,107280.0
266420,16090.0
100220,4950.0
434960,107150.0
071090,3160.0
261240,14290.0
140700,21195.0
004440,4980.0
0123S0,10195.0
005870,4465.0
017370,3440.0
760016,62925.0
018500,1343.0
520087,31260.0
072130,4920.0
292770,58120.0
419890,107475.0
453950,31100.0
700022,31085.0
068290,6200.0
277640,36430.0
500093,61910.0
024900,1900.0
520080,20595.0
009200,1483.0
0220WL,2610.0
455660,9345.0
700029,61570.0
016090,1388.0
0000D0,8895.0
610088,61305.0
760018,10180.0
520081,60995.0
476750,7495.0
580068,60665.0
000220,3850.0
372910,2190.0
453640,14045.0
495940,19135.0
0115E0,13835.0
520086,24040.0
530133,60015.0
580010,9990.0
002760,1000.0
0040S0,23470.0
440640,112800.0
520092,29590.0
0172V0,8310.0
003780,4525.0
306950,73010.0
004450,27100.0
001465,26950.0
0181L0,6980.0
252400,96040.0
275980,23045.0
500071,23040.0
418670,18910.0
0166S0,10945.0
006890,4940.0
000725,54300.0
111110,6310.0
520057,1812.0
37550K,27000.0
075180,2970.0
479730,9650.0
491220,126110.0
003925,29950.0
0141S0,8940.0
129260,1884.0
396690,1412.0
014990,3720.0
003465,3185.0
378850,2930.0
455960,12145.0
225040,66085.0
020760,902.0
090080,1005.0
150460,7440.0
0041D0,14070.0
520089,10965.0
092440,1874.0
001550,10530.0
003475,4250.0
385590,23650.0
442560,16235.0
401470,9280.0
002630,913.0
025530,3620.0
0226A0,10795.0
28513K,25400.0
278240,7530.0
123700,3420.0
0046Y0,12380.0
101280,30950.0
012690,1454.0
002410,1935.0
0113P0,102555.0
006980,17140.0
480310,19920.0
261220,28090.0
304780,116895.0
023810,5250.0
021050,1105.0
520101,10455.0
445150,28240.0
520100,10435.0
006125,42300.0
0111J0,11960.0
261070,11255.0
530113,51970.0
006880,4390.0
007815,17400.0
440910,22910.0
0238P0,10200.0
010770,3520.0
580082,20575.0
011230,2675.0
0118Z0,8605.0
000950,30400.0
004830,3255.0
580034,101735.0
011390,48150.0
002140,2035.0
475260,10765.0
218420,20640.0
570104,16790.0
005305,64900.0
292560,8210.0
0139P0,13500.0
0194T0,8905.0
007460,2005.0
520102,24865.0
123310,1145.0
0185L0,7150.0
580076,24730.0
275300,28970.0
360140,22385.0
0118S0,10585.0
520072,16395.0
101140,4890.0
0000Z0,8300.0
011000,2670.0
530124,48485.0
002920,1864.0
114470,106980.0
287180,53380.0
001620,2155.0
253150,190600.0
580056,23760.0
009190,1079.0
453650,18960.0
004920,907.0
336160,99835.0
140950,83600.0
0178H0,9950.0
152500,42480.0
007110,603.0
004410,1183.0
009320,945.0
447430,16340.0
520099,3575.0
461340,42240.0
069460,2660.0
004540,1242.0
610061,23095.0
041650,2150.0
442260,37180.0
316670,6915.0
000910,2935.0
0086B0,9340.0
256750,14925.0
0220B0,10485.0
305050,69960.0
357250,1816.0
200030,40255.0
100910,16790.0
520056,22575.0
005030,486.0
0020H0,20920.0
35320K,21400.0
003080,2240.0
074610,5110.0
196030,89580.0
473490,29800.0
475270,10745.0
008420,2180.0
442090,29785.0
429760,19405.0
084870,2180.0
014910,2040.0
371470,8410.0
004910,3445.0
440650,11590.0
023350,4005.0
026940,2190.0
520078,14600.0
0207G0,7360.0
520074,14580.0
276990,24660.0
610101,43625.0
375770,24210.0
0132H0,7445.0
005320,1271.0
473590,18850.0
027740,1365.0
472830,7810.0
017180,1276.0
520091,10810.0
004060,2135.0
570119,43215.0
0186S0,8275.0
0089C0,11295.0
580081,42895.0
610078,35705.0
000215,25400.0
009835,16810.0
530143,42655.0
481850,978.0
570118,10555.0
0141T0,50165.0
238720,46565.0
500095,6975.0
0191M0,100800.0
011330,4165.0
570103,4170.0
487130,28715.0
092780,3155.0
019490,541.0
446070,3895.0
700027,41280.0
0189B0,7995.0
494840,12420.0
610038,4095.0
008870,40950.0
002870,1168.0
550041,57940.0
017040,932.0
139320,17920.0
401170,10275.0
322410,22995.0
0112X0,40035.0
183700,95270.0
0197W0,8780.0
520073,39920.0
448570,29525.0
011300,2310.0
023960,1044.0
472840,105615.0
0007G0,12860.0
139280,12220.0
428510,22985.0
006490,2190.0
476260,12495.0
009810,1899.0
520082,12860.0
047400,911.0
011420,1384.0
134790,19000.0
570117,1720.0
580077,12595.0
051630,1775.0
145270,782.0
352540,11030.0
275280,41520.0
491830,21305.0
133820,1003.0
195930,23015.0
570082,1837.0
000890,1330.0
010640,2190.0
0194M0,10055.0
147970,79135.0
0192L0,9050.0
012280,3650.0
449690,48180.0
464470,47285.0
0100K0,6210.0
049800,1800.0
000760,12830.0
500094,1706.0
276970,7590.0
400970,7125.0
452250,4575.0
474800,16105.0
104530,17265.0
0154F0,12325.0
450910,13510.0
365000,3475.0
570102,17485.0
760005,34940.0
520077,13945.0
760024,7740.0
008250,3165.0
570029,6930.0
0085N0,9610.0
570127,34595.0
520079,34560.0
510045,23010.0
276650,45995.0
009140,21900.0
491090,18060.0
006370,3170.0
004365,9270.0
241390,15495.0
0222D0,10445.0
407830,14130.0
520075,33885.0
0184E0,10880.0
143210,1199.0
013000,1167.0
0089B0,11160.0
469050,30420.0
0234N0,9810.0
610007,6660.0
005820,14470.0
449780,18470.0
570065,33240.0
498860,16560.0
0023B0,15730.0
099140,20625.0
530117,32935.0
500085,32910.0
385520,15295.0
117460,13770.0
0138T0,9360.0
012160,2095.0
090370,1195.0
580069,1763.0
261250,15960.0
138910,9860.0
530148,32440.0
465350,16215.0
009460,2625.0
459560,21560.0
122260,104220.0
475070,29280.0
105780,16100.0
500040,32175.0
322400,9735.0
570069,32000.0
002880,3410.0
0218J0,9235.0
256440,5195.0
380340,26385.0
174360,22560.0
530118,10520.0
0204S0,7040.0
139270,17310.0
395290,4960.0
352560,11860.0
001070,5930.0
245350,19515.0
117680,12705.0
014130,2625.0
227540,18620.0
0083S0,11025.0
459750,17550.0
010400,4020.0
025750,1901.0
520096,12250.0
426150,50805.0
036420,1587.0
261140,23875.0
024070,1993.0
476690,10180.0
0150K0,10905.0
275290,33900.0
003535,6320.0
156080,50555.0
069640,1394.0
415920,6440.0
248270,26050.0
468630,10730.0
496770,16750.0
023150,4080.0
520065,15035.0
308170,3490.0
500102,14975.0
500035,14960.0
465660,23015.0
266360,9340.0
033250,4670.0
006740,5020.0
395170,14920.0
192720,58430.0
0155N0,7635.0
494410,14165.0
500023,14810.0
153270,82140.0
006570,1942.0
002690,1444.0
025890,2625.0
