종목코드,현재가
423160,110795.0
008930,51600.0
004170,368000.0
357870,58050.0
375500,89400.0
018880,3370.0
273130,109105.0
161890,144500.0
367380,30065.0
036460,36900.0
336260,51600.0
395270,53695.0
022100,21650.0
023530,115300.0
103590,68400.0
0043B0,103660.0
006360,37800.0
102780,25235.0
012750,84200.0
111770,71900.0
035250,14730.0
233740,6555.0
455890,55535.0
192820,273000.0
011780,122600.0
028670,5680.0
487240,34570.0
031210,42950.0
251270,35150.0
139130,18300.0
302440,36750.0
017800,73100.0
011170,64400.0
097950,178200.0
007340,45600.0
003690,15020.0
085620,19280.0
383220,67300.0
004800,153700.0
450080,36000.0
139260,130900.0
009420,48600.0
026960,25450.0
481050,1022940.0
005440,13560.0
004990,24950.0
004370,408500.0
282330,141800.0
161510,25290.0
486290,10185.0
426030,44120.0
001720,146200.0
449170,111875.0
472150,19635.0
005850,50700.0
000240,24200.0
204320,48600.0
278540,37260.0
279570,5620.0
489790,44450.0
112610,53000.0
018670,240000.0
014680,203000.0
009970,168500.0
385540,102195.0
030000,18790.0
051600,47600.0
103140,76100.0
069960,98200.0
020150,40100.0
081660,39100.0
139480,74200.0
007070,24450.0
483650,163100.0
073240,7080.0
0193T0,9840.0
456600,55690.0
002790,26300.0
457190,65000.0
284430,20150.0
462870,32150.0
214980,114420.0
181710,55400.0
292150,37000.0
089860,48400.0
439260,46000.0
305720,14885.0
294400,137055.0
023590,40150.0
000155,429500.0
475150,49900.0
441640,12280.0
071970,49750.0
012630,27950.0
000120,71700.0
442580,95125.0
020560,7880.0
006040,36650.0
294870,24500.0
120110,53700.0
105190,104620.0
008770,40800.0
395400,5280.0
093370,14780.0
329200,4050.0
001430,43250.0
368590,29185.0
477080,107575.0
001120,39800.0
610063,55800.0
229640,49850.0
011210,55900.0
475630,1077215.0
0177N0,13885.0
001820,142500.0
446770,73445.0
379780,22410.0
001800,24450.0
453850,7040.0
006280,124900.0
466920,27360.0
530031,3575.0
152100,105950.0
298020,325000.0
009155,480000.0
487230,18505.0
226490,67975.0
322000,123400.0
005070,41250.0
097230,15170.0
281820,68900.0
361610,16550.0
232080,13950.0
00680K,10420.0
415640,10600.0
091230,130580.0
007310,323500.0
0195S0,8385.0
700026,107755.0
157450,112625.0
003540,27000.0
0193W0,10615.0
069620,109800.0
001740,6300.0
448330,17030.0
280360,136400.0
436140,105600.0
000815,412000.0
192080,58000.0
438080,13770.0
390390,50115.0
300720,16350.0
007810,49500.0
066575,68800.0
030610,10300.0
004000,45400.0
0072R0,12540.0
330590,3950.0
000210,53500.0
356540,100500.0
017960,21150.0
0139F0,102205.0
0183J0,7270.0
465580,23910.0
445290,30755.0
000080,15120.0
469150,56435.0
479520,106480.0
449180,16975.0
451540,52445.0
446720,13475.0
003530,4745.0
469830,54440.0
494890,30075.0
497570,20180.0
003240,907000.0
455850,23955.0
006340,12720.0
494300,8730.0
006120,56900.0
760009,107440.0
449450,50980.0
295040,39145.0
000370,8320.0
0117V0,18005.0
192400,27000.0
402970,14925.0
451800,5290.0
305540,18960.0
285130,54200.0
030190,16090.0
315930,78010.0
003090,16060.0
032350,11680.0
000670,50500.0
077970,23150.0
051915,120600.0
079160,5590.0
495050,31315.0
438100,14850.0
009240,39000.0
003570,27600.0
034230,9880.0
003470,4740.0
185750,65900.0
237350,83400.0
005300,96300.0
006110,59000.0
494310,72115.0
252670,80.0
0117L0,10170.0
009450,59600.0
071055,148100.0
071320,74600.0
466940,27550.0
479080,53825.0
0195R0,9645.0
498410,12000.0
004490,60800.0
003160,29700.0
0048J0,13575.0
195870,48200.0
487340,105980.0
114800,1050.0
475720,12255.0
153130,113130.0
0177R0,10655.0
005180,87100.0
005090,55300.0
499790,40050.0
550082,55805.0
365550,3155.0
272580,57150.0
0025N0,11770.0
441800,28075.0
036530,46700.0
100090,12150.0
100840,36600.0
476550,6665.0
490590,13505.0
298050,168000.0
144600,10245.0
137310,6190.0
462330,1055.0
481060,7260.0
003850,8590.0
457480,17815.0
214320,18380.0
0061Z0,51050.0
069660,104320.0
094800,7690.0
364980,10405.0
0219E0,8065.0
456610,59125.0
580058,53880.0
268280,138800.0
458760,10775.0
064960,26100.0
434730,58745.0
329750,12860.0
0127P0,10155.0
102970,17785.0
069260,16350.0
456040,74400.0
090460,19660.0
002960,509000.0
017940,96000.0
371460,9150.0
005880,2030.0
0148J0,9690.0
482730,11375.0
0091P0,18520.0
314250,62335.0
093050,22300.0
005690,10860.0
006650,100100.0
0007F0,10185.0
495850,31220.0
418660,37670.0
293940,5350.0
138540,49195.0
290130,45515.0
367760,55050.0
000640,94400.0
000400,2045.0
001680,18300.0
317450,43400.0
001570,9900.0
001060,27100.0
453340,19400.0
0167B0,11340.0
0101N0,19795.0
434060,16400.0
017900,10660.0
014820,21150.0
383800,8010.0
248070,12620.0
00088K,41000.0
489250,12650.0
002840,133000.0
0220W0,7070.0
251600,15435.0
491010,23415.0
700028,168315.0
484790,8085.0
0015B0,17890.0
079900,39750.0
336370,8240.0
277630,69400.0
075580,10110.0
108320,35050.0
025540,56200.0
114090,9190.0
491620,10225.0
001530,27050.0
033240,25900.0
058650,131900.0
016380,5580.0
449190,21875.0
0019K0,12975.0
002350,5680.0
494670,21590.0
00104K,129700.0
003300,17770.0
451000,106410.0
178920,18540.0
001510,2350.0
007700,13790.0
466950,28710.0
0105E0,12970.0
001270,51500.0
462010,4885.0
005810,36950.0
455030,11685.0
003620,2620.0
284740,23450.0
477050,53575.0
488080,31065.0
019170,9970.0
371160,6385.0
396520,12550.0
460860,10340.0
365780,81035.0
039130,32750.0
315960,75970.0
161000,10290.0
438330,115140.0
484870,18110.0
435420,13800.0
009410,1668.0
423920,70435.0
002990,13300.0
463250,32825.0
003545,20250.0
001500,7980.0
114260,61460.0
145990,47500.0
496080,31205.0
251350,38055.0
444200,43800.0
448290,17585.0
090435,45800.0
476800,4190.0
448730,5300.0
377740,4730.0
004690,132800.0
004710,8970.0
452260,2455.0
249420,14900.0
361580,59360.0
0190C0,7780.0
490490,10770.0
496020,52535.0
000070,59800.0
010780,15510.0
499660,1001665.0
002240,16880.0
483280,11475.0
005250,9650.0
471230,102045.0
034310,12250.0
192650,6790.0
385560,48890.0
0163Y0,8900.0
004700,66200.0
008060,14000.0
002030,212500.0
016610,10250.0
447770,13665.0
003280,1802.0
003030,104600.0
317400,11140.0
005945,22800.0
0016X0,51480.0
029460,38750.0
0162M0,10060.0
130660,13000.0
072710,91300.0
148070,102680.0
451060,33390.0
306200,146900.0
001200,4300.0
014830,61500.0
009900,7930.0
092230,98000.0
293180,104625.0
448300,22560.0
474220,14615.0
005420,10560.0
403550,10690.0
016590,10060.0
015360,14760.0
005389,172200.0
271940,11020.0
357120,4100.0
480260,53850.0
471990,24160.0
002810,21350.0
0023A0,22710.0
426020,31135.0
473290,10890.0
344820,24550.0
484880,23350.0
243880,297310.0
0060H0,12315.0
241180,33655.0
302450,68375.0
194370,13170.0
029530,39300.0
003000,3845.0
089590,4700.0
008730,15200.0
385720,24440.0
001940,26450.0
006220,9910.0
183190,10380.0
385550,114240.0
458250,33710.0
091180,26120.0
439860,113310.0
476760,8640.0
469070,10960.0
031430,10500.0
126560,3360.0
245710,28385.0
0046A0,9405.0
092790,14020.0
0210A0,6790.0
132030,24050.0
105630,8990.0
027410,3745.0
950210,5960.0
760013,71615.0
0120G0,48050.0
060980,39750.0
005610,41200.0
0040Y0,7885.0
0173Y0,9880.0
011760,26800.0
007690,38250.0
279530,17785.0
006405,217500.0
170900,36000.0
0080G0,9925.0
104700,9510.0
0131V0,10625.0
020000,15970.0
0094M0,16770.0
474590,43135.0
017810,8920.0
0052D0,15515.0
462900,12900.0
0144L0,9245.0
442570,16995.0
0026S0,12515.0
002310,8510.0
003350,14810.0
0167Z0,7200.0
310960,60990.0
570090,55805.0
015860,6770.0
190620,102055.0
472170,13750.0
020120,8960.0
520054,165925.0
02826K,225000.0
456880,11955.0
385510,37895.0
001230,2105.0
097520,18720.0
011930,16000.0
448630,15090.0
012030,1611.0
004310,10120.0
453810,11105.0
024720,9430.0
026890,8340.0
145720,37300.0
0043Y0,18195.0
009290,6370.0
096760,4280.0
381970,6480.0
0052S0,11335.0
002020,24400.0
270810,13630.0
000157,350500.0
217590,12960.0
0008S0,9680.0
016800,27100.0
0182R0,9970.0
272450,5960.0
010580,2790.0
002710,11810.0
126720,21600.0
244920,13630.0
489030,6495.0
123890,2490.0
009160,4645.0
485540,14830.0
108670,33650.0
025860,6070.0
0098F0,17200.0
018250,11380.0
000430,4845.0
0111P0,10550.0
091170,16825.0
034830,1184.0
200880,11030.0
105840,14740.0
005720,5640.0
005950,11260.0
433330,21400.0
003120,22100.0
010820,6010.0
084010,8510.0
439870,85005.0
001750,19300.0
001390,4375.0
084690,8020.0
136340,103815.0
454780,98880.0
497880,50085.0
570022,57285.0
033270,17970.0
475080,7840.0
058430,4725.0
481190,16520.0
004430,11720.0
483320,23105.0
0094K0,99465.0
010955,69700.0
273140,114560.0
002900,6750.0
461490,14425.0
0119H0,9910.0
091810,2715.0
441680,10510.0
0038A0,14480.0
475300,21175.0
017390,55300.0
286940,18090.0
122900,8150.0
307520,22020.0
453870,10860.0
473330,7690.0
037710,35050.0
471780,34925.0
003960,28650.0
010690,7500.0
003200,11400.0
004360,13640.0
078520,9980.0
196230,116990.0
213610,21710.0
334890,3705.0
0183V0,11425.0
472920,97490.0
053690,23050.0
139230,12905.0
007160,50400.0
001790,2895.0
471040,27565.0
364970,6745.0
136490,10480.0
228790,4305.0
409820,19365.0
0228G0,9910.0
421320,26465.0
0162Y0,7250.0
005430,77900.0
298690,1509.0
005680,12250.0
005500,18390.0
003920,43150.0
423170,54630.0
030210,3990.0
432320,1611.0
283580,14595.0
025000,54900.0
493810,11065.0
448540,26010.0
495230,29970.0
483340,20735.0
003070,9200.0
0053L0,8790.0
348950,1182.0
008490,20150.0
117700,7350.0
000540,3615.0
404990,3765.0
123320,100650.0
001460,37050.0
0089D0,13650.0
363570,85010.0
000680,2925.0
044820,23950.0
452360,13360.0
134380,10440.0
0092C0,50320.0
0182S0,12240.0
226320,10430.0
329650,13860.0
0030R0,3825.0
000490,7930.0
003650,131000.0
001470,5820.0
486830,53340.0
002320,14550.0
472160,18805.0
044450,9960.0
051905,107100.0
000050,8180.0
009680,10290.0
388420,25390.0
437080,95610.0
433500,60200.0
363580,52915.0
422420,6810.0
001340,4915.0
478150,18100.0
034120,11900.0
005010,3915.0
458260,45525.0
475560,14720.0
033920,7650.0
03473K,385000.0
157500,12170.0
900140,1123.0
000320,16230.0
001250,2605.0
017860,12160.0
035510,15330.0
442320,34220.0
305080,11845.0
092200,5450.0
003720,6190.0
028100,18690.0
035150,10580.0
298000,55000.0
498270,13900.0
490090,15595.0
244580,7905.0
000480,4395.0
0104N0,19990.0
088260,3245.0
266160,32355.0
520094,102395.0
011500,13040.0
013580,22750.0
0233J0,10140.0
488980,52180.0
500029,20250.0
003555,67100.0
530145,11860.0
037270,3165.0
000650,140000.0
486450,18170.0
500099,19950.0
004980,8130.0
117580,7230.0
100250,3110.0
332930,136845.0
377190,2235.0
0005A0,9180.0
0204D0,5840.0
039570,7540.0
001130,11480.0
0192Z0,100715.0
001630,38550.0
0115D0,7500.0
0151S0,14295.0
339770,3845.0
053210,4035.0
463050,11460.0
495060,27135.0
302190,49525.0
261260,5510.0
003520,1040.0
016580,10190.0
128820,4180.0
0069M0,13075.0
095570,4155.0
003547,19550.0
004560,12450.0
433980,15565.0
102260,3680.0
0091C0,9355.0
102460,9960.0
466930,23570.0
003610,5760.0
429000,12910.0
0047A0,12220.0
000390,6780.0
005960,8030.0
000140,7930.0
267770,76420.0
015230,6750.0
0082V0,10995.0
495550,31790.0
487570,48750.0
412570,1259.0
003220,8000.0
480040,13185.0
461950,5000.0
033530,6600.0
494330,32085.0
213500,7470.0
002100,9070.0
480020,9890.0
483290,10100.0
016450,4415.0
414780,12855.0
0099L0,99510.0
007860,7430.0
000300,4200.0
473460,22810.0
234080,10940.0
002150,5130.0
014710,10030.0
0093A0,31970.0
003460,3015.0
122090,78670.0
241590,2800.0
0005G0,49030.0
000700,6490.0
332500,70250.0
0040X0,9130.0
002420,5400.0
530104,168065.0
490600,8790.0
500069,166985.0
013890,7570.0
271050,1646.0
0190G0,8575.0
472870,6815.0
025560,5920.0
000860,12630.0
403790,55520.0
009470,24550.0
237370,15595.0
101530,5540.0
200250,20350.0
494220,45785.0
090350,8000.0
002170,53200.0
480030,9475.0
0064K0,12205.0
460850,5300.0
077500,7330.0
097955,119100.0
004380,7620.0
272560,114895.0
337160,46190.0
004090,12310.0
0197X0,6680.0
233160,7230.0
0005D0,14770.0
001045,68200.0
006805,11430.0
400760,2795.0
394670,10500.0
00279K,21600.0
011785,50400.0
000520,7010.0
462520,12800.0
003830,114100.0
000970,6640.0
007570,7910.0
491820,41285.0
354500,13815.0
0193G0,8090.0
160580,15675.0
001780,1550.0
272550,9890.0
0051G0,12090.0
458210,110720.0
570051,29715.0
271980,10060.0
0153K0,12320.0
293480,8310.0
219480,32800.0
004970,9220.0
152870,105335.0
464240,52040.0
530134,1625.0
016880,1827.0
071840,6180.0
488720,48310.0
004150,3545.0
007540,50500.0
491610,104975.0
0127M0,12045.0
000020,5150.0
0180V0,7550.0
481180,16380.0
138520,35235.0
520098,23685.0
107590,61200.0
025820,4220.0
143860,35270.0
245340,34590.0
498180,92780.0
530136,14000.0
0104H0,11465.0
438560,99875.0
0199C0,9215.0
003480,4725.0
015890,4760.0
094280,12030.0
139220,8150.0
0131W0,102215.0
0092B0,16815.0
700023,137420.0
081000,9670.0
0151P0,13880.0
008350,1058.0
0048K0,7670.0
0041E0,15615.0
004960,11690.0
001210,10800.0
451530,33595.0
476450,52830.0
495330,31080.0
500037,66775.0
760011,8605.0
006060,2410.0
024090,11690.0
002210,1366.0
457990,34230.0
550089,131505.0
0184L0,100415.0
520066,21795.0
004080,14050.0
014280,4455.0
0091M0,10165.0
001360,1384.0
476030,16580.0
214390,5440.0
570050,25985.0
267290,21900.0
251340,2470.0
304660,7115.0
760007,32015.0
461500,104110.0
012610,3065.0
001080,3630.0
009270,1110.0
013520,2540.0
002390,9190.0
089470,3955.0
463290,109370.0
570116,62895.0
214420,5180.0
0232A0,100200.0
471760,13495.0
210540,11230.0
463680,21550.0
078000,13370.0
491230,52530.0
448100,107340.0
0000Y0,101960.0
447620,15720.0
469170,6010.0
350520,3320.0
018470,4825.0
114820,104605.0
192090,11800.0
037560,1572.0
008970,1173.0
0074K0,16310.0
005800,13470.0
411420,25780.0
0191W0,100795.0
0123G0,5930.0
0168K0,5670.0
325010,41385.0
002620,7490.0
014530,3425.0
182480,13185.0
009070,3975.0
0209D0,8205.0
438570,96475.0
37550L,56100.0
227840,13000.0
570106,46845.0
034590,26600.0
319640,25215.0
399110,20340.0
367770,22255.0
377990,23570.0
079430,5740.0
328370,37235.0
011690,3135.0
003010,9030.0
012320,48500.0
016740,3955.0
016710,7030.0
550092,113090.0
017550,1812.0
0181B0,9055.0
083420,4690.0
001520,1048.0
013570,4225.0
015590,2080.0
332940,46275.0
488500,12270.0
0135Y0,100095.0
0000J0,27665.0
092220,2750.0
309230,29980.0
530107,1838.0
023450,31400.0
011810,3530.0
002460,10770.0
455860,4540.0
078935,61100.0
304940,31970.0
0132K0,7830.0
008040,7680.0
0085P0,9495.0
011280,1526.0
012800,1185.0
0221V0,100570.0
004250,2925.0
0080Y0,8430.0
475050,7200.0
0138Y0,9605.0
0193M0,50380.0
372330,6355.0
021820,10600.0
530055,105890.0
120030,84100.0
248170,23150.0
004100,2855.0
0036R0,18700.0
266370,65385.0
027970,2740.0
464930,20035.0
326240,41670.0
009580,1670.0
123690,6480.0
570019,6930.0
010100,3410.0
0177X0,10105.0
014580,3755.0
203780,34225.0
496090,31045.0
035000,6320.0
168580,32755.0
0008T0,17585.0
006660,12550.0
0122W0,51050.0
267850,9130.0
475280,10750.0
500050,50570.0
464310,12955.0
0174B0,13550.0
264900,8050.0
119650,918.0
002450,1108.0
530061,33430.0
610037,7155.0
002780,6870.0
476850,20915.0
114100,105495.0
006840,7480.0
465610,41190.0
013700,1652.0
394660,14900.0
067830,2380.0
0137V0,11015.0
002200,2875.0
261270,8230.0
012200,3530.0
0176E0,9100.0
008700,1243.0
417310,2370.0
363280,2100.0
008260,3325.0
036580,2585.0
032560,5580.0
014440,4725.0
473440,10860.0
014790,2475.0
433970,13735.0
070960,1938.0
0052T0,50700.0
0142D0,9950.0
308620,11145.0
007210,1409.0
0035T0,18985.0
195980,14995.0
211900,28180.0
001290,4215.0
454320,42335.0
019180,5040.0
001275,30050.0
325020,29065.0
143850,76490.0
33626K,6710.0
0007N0,104870.0
269540,29685.0
0066W0,12325.0
058850,2135.0
468380,10645.0
610064,55120.0
453080,22540.0
023000,2195.0
058860,2505.0
444490,19665.0
329670,21560.0
486240,27755.0
004890,35450.0
298770,77995.0
025620,4690.0
096775,68100.0
004140,1770.0
460960,10715.0
005740,5660.0
003580,1649.0
006090,8860.0
011700,2570.0
139990,2150.0
580039,166575.0
495040,30800.0
479620,23700.0
453330,17985.0
000850,37600.0
329660,17545.0
002600,137400.0
449770,20505.0
109070,1550.0
461460,50415.0
204480,21935.0
0018C0,10665.0
007980,1727.0
0017Y0,93090.0
002220,3025.0
138530,12320.0
0162L0,12930.0
0098N0,13085.0
485690,21055.0
359210,34290.0
023800,4980.0
111380,12830.0
458030,55090.0
000590,68000.0
000105,68200.0
009180,2780.0
004840,4050.0
210780,23590.0
481430,96400.0
001020,2180.0
0057H0,11405.0
500096,15510.0
0049M0,10920.0
337140,35155.0
228810,3175.0
163560,5550.0
108450,38530.0
495750,31045.0
520095,30330.0
004770,2130.0
069730,5250.0
084680,532.0
490480,27930.0
007590,5520.0
157490,8070.0
364960,6300.0
475310,25820.0
570120,14970.0
013360,1380.0
0080X0,10640.0
095720,1307.0
005750,4470.0
001260,7530.0
550093,36795.0
272910,105375.0
010960,3040.0
469060,32485.0
365040,34790.0
013870,3830.0
475350,14595.0
055490,15200.0
298340,56150.0
0022T0,12650.0
0198A0,8475.0
063160,13060.0
211560,35485.0
441540,26410.0
338100,3820.0
000180,5100.0
009770,28250.0
002795,11050.0
155660,4405.0
0102A0,8700.0
011150,1955.0
210980,3770.0
120115,25350.0
473640,33395.0
465330,11500.0
031820,5760.0
001560,9160.0
002720,3290.0
000230,6030.0
010660,3160.0
014160,640.0
550091,34545.0
292190,46045.0
228800,2670.0
412770,11810.0
440640,112792.0
007610,3800.0
0113D0,11660.0
214330,6510.0
130730,103105.0
019680,1688.0
084670,23450.0
492500,51270.0
0225V0,9920.0
004720,2970.0
079980,1950.0
0098Z0,89445.0
0238F0,9555.0
085310,9000.0
058730,3295.0
278620,119090.0
100220,5130.0
570100,22190.0
002700,970.0
0210E0,7065.0
007280,2315.0
610066,55140.0
530131,22055.0
010040,1611.0
458750,12685.0
0190Y0,8125.0
530126,32765.0
0233A0,10235.0
433880,18025.0
140700,20970.0
071090,3195.0
550084,32220.0
100910,16485.0
610088,64195.0
0220WL,2715.0
266420,16035.0
530067,32055.0
017370,3490.0
530115,63640.0
0123S0,10190.0
491700,105265.0
072130,4970.0
434960,105050.0
004440,4940.0
580068,62720.0
018500,1341.0
005870,4440.0
530133,62445.0
419890,107535.0
292770,58030.0
700022,31085.0
261240,14055.0
016090,1401.0
500093,62015.0
277640,36355.0
068290,6170.0
700029,61655.0
455660,9335.0
009200,1480.0
0115E0,13970.0
520080,20110.0
000220,3830.0
520086,23980.0
520087,29960.0
760018,9980.0
0000D0,8675.0
476750,7370.0
002760,996.0
453950,30405.0
520081,59175.0
760016,59125.0
453640,13715.0
580010,9810.0
0040S0,23055.0
495940,18620.0
004450,27200.0
520057,1842.0
275980,23170.0
37550K,27400.0
111110,6370.0
001465,26700.0
006890,4950.0
480370,1761.0
372910,2065.0
520092,28545.0
0172V0,8095.0
000725,54100.0
306950,71170.0
129260,1904.0
003465,3240.0
0166S0,10770.0
075180,2935.0
092440,1927.0
500071,22440.0
396690,1416.0
378850,2945.0
479730,9470.0
491220,123840.0
003925,29450.0
0181L0,6745.0
261220,28875.0
014990,3700.0
225040,66120.0
252400,92515.0
020760,902.0
150460,7495.0
401470,9450.0
003475,4310.0
090080,1005.0
001550,10570.0
024900,1679.0
000950,32500.0
455960,11895.0
0111J0,12190.0
002630,913.0
520089,10795.0
28513K,25450.0
0141S0,8545.0
442560,16035.0
025530,3595.0
0226A0,10725.0
006980,17300.0
385590,23220.0
012690,1460.0
002410,1935.0
0113P0,102510.0
123700,3390.0
418670,18335.0
006880,4460.0
0046Y0,12235.0
261070,11315.0
021050,1105.0
006125,42500.0
278240,7380.0
0041D0,13730.0
101280,30265.0
520102,25855.0
010770,3510.0
114470,106915.0
123310,1168.0
011390,48550.0
530113,51250.0
445150,27690.0
004830,3265.0
011230,2670.0
580034,102045.0
005305,65800.0
003780,3915.0
002140,2040.0
440910,22560.0
023810,5070.0
475260,10760.0
304780,112495.0
520100,10115.0
007815,17050.0
480310,19020.0
520099,3875.0
218420,20420.0
0238P0,10025.0
101140,4990.0
0139P0,13510.0
570104,16655.0
009190,1135.0
0118Z0,8365.0
0194T0,8400.0
292560,8105.0
580076,24650.0
520101,9825.0
580082,19590.0
360140,22180.0
520072,16240.0
275300,28655.0
007460,1962.0
011000,2670.0
0185L0,6945.0
002920,1860.0
027740,1519.0
0118S0,10245.0
530124,48045.0
0000Z0,8195.0
001620,2150.0
287180,52590.0
004920,907.0
004410,1189.0
336160,99780.0
007110,603.0
447430,16365.0
009320,945.0
041650,2165.0
004540,1245.0
069460,2660.0
0086B0,9435.0
0178H0,9835.0
580056,23085.0
253150,184585.0
140950,82065.0
000910,2930.0
316670,6860.0
084870,2225.0
442260,36625.0
453650,18875.0
008420,2200.0
005030,486.0
152500,40960.0
357250,1802.0
461340,40895.0
520056,22465.0
074610,5110.0
200030,39700.0
305050,68800.0
475270,10745.0
003080,2230.0
610101,44575.0
35320K,21250.0
004910,3475.0
017180,1308.0
026940,2210.0
256750,14445.0
0220B0,10125.0
442090,29320.0
004060,2170.0
429760,19095.0
0020H0,20395.0
023350,3990.0
196030,87000.0
610061,21750.0
371470,8230.0
440650,11410.0
473490,28730.0
0132H0,7420.0
473590,18270.0
009835,16830.0
0186S0,8235.0
520078,14265.0
375770,23770.0
011300,2480.0
530143,42660.0
580081,42645.0
014910,1950.0
276990,24070.0
011330,4245.0
570119,42375.0
472830,7615.0
520091,10560.0
0089C0,11100.0
000215,25000.0
0141T0,50110.0
520074,13975.0
481850,964.0
0191M0,100800.0
238720,46295.0
005320,1218.0
401170,10580.0
610078,34495.0
019490,541.0
500095,6885.0
570103,4115.0
550041,58700.0
446070,3870.0
570118,10225.0
322410,23200.0
610038,4060.0
487130,27980.0
092780,3080.0
008870,40400.0
017040,932.0
0189B0,7805.0
0207G0,6740.0
494840,12150.0
011420,1454.0
139320,17800.0
006490,2250.0
520073,39890.0
183700,94280.0
023960,1041.0
700027,39470.0
0112X0,39430.0
047400,938.0
448570,29145.0
139280,12260.0
472840,104060.0
002870,1111.0
0197W0,8190.0
0007G0,12700.0
134790,19040.0
133820,1025.0
520082,12680.0
009810,1865.0
145270,789.0
428510,22195.0
352540,11020.0
580077,12465.0
000760,13350.0
570082,1865.0
049800,1850.0
000890,1333.0
275280,40790.0
476260,11815.0
760024,8135.0
195930,22810.0
400970,7270.0
012280,3655.0
276970,7675.0
0194M0,9795.0
570127,35980.0
147970,78200.0
570117,1635.0
006370,3315.0
104530,17455.0
491830,20385.0
510045,23765.0
0192L0,8525.0
0154F0,12395.0
365000,3495.0
464470,46140.0
452250,4535.0
449690,46820.0
009140,22150.0
450910,13370.0
0085N0,9580.0
008250,3145.0
570029,6880.0
276650,45665.0
570102,17100.0
004365,9270.0
241390,15455.0
760005,33940.0
500094,1616.0
520077,13555.0
0100K0,5805.0
520079,33645.0
143210,1199.0
0184E0,10805.0
474800,15890.0
498860,16665.0
013000,1161.0
407830,13860.0
610007,6650.0
449780,18450.0
322400,10060.0
012160,2125.0
005820,14380.0
090370,1208.0
469050,29965.0
009460,2670.0
385520,15295.0
500085,32870.0
099140,20525.0
117460,13785.0
491090,17730.0
0234N0,9625.0
520075,32725.0
395290,5125.0
252710,88.0
570065,32460.0
0023B0,15430.0
530117,32320.0
122260,104210.0
0138T0,9170.0
139270,17235.0
010640,1915.0
105780,15980.0
002880,3410.0
003535,6620.0
0089B0,10955.0
465350,15860.0
256440,5175.0
380340,26295.0
475070,28625.0
530118,10495.0
352560,11880.0
036420,1634.0
459560,20965.0
014130,2655.0
001070,5910.0
570069,31320.0
010400,4100.0
117680,12665.0
174360,22160.0
138910,9650.0
261250,15430.0
227540,18585.0
266360,9600.0
025750,1901.0
580069,1654.0
0204S0,6830.0
069640,1406.0
459750,17440.0
245350,19065.0
023150,4125.0
426150,50510.0
261140,23615.0
0155N0,7850.0
476690,10070.0
0150K0,10770.0
500040,30100.0
275290,33440.0
006570,1972.0
006740,5040.0
500102,14985.0
007120,1096.0
192720,58695.0
395170,14965.0
520065,14950.0
415920,6350.0
465660,22945.0
308170,3455.0
0218J0,9005.0
156080,49495.0
0192T0,6825.0
248270,25585.0
024070,1933.0
261120,5465.0
468630,10490.0
0083S0,10420.0
145850,116435.0
025890,2610.0
003680,4680.0
019175,14580.0
494410,13820.0
153270,80550.0
051630,1367.0
496770,16095.0
