종목코드,현재가
361610,15820.0
700026,107765.0
157450,112635.0
007310,321500.0
415640,10430.0
003540,26800.0
448330,17105.0
069620,108900.0
001740,6290.0
436140,105620.0
438080,13830.0
000815,408500.0
390390,50865.0
007810,50900.0
192080,57200.0
280360,130300.0
0072R0,12750.0
300720,16090.0
066575,68300.0
004000,45250.0
000210,54600.0
330590,3955.0
030610,10010.0
356540,100660.0
0183J0,7315.0
0139F0,102215.0
017960,20900.0
469150,58050.0
465580,23900.0
000080,15070.0
445290,30145.0
455850,24930.0
469830,54445.0
479520,106490.0
446720,13590.0
449180,16975.0
494890,30590.0
451540,52520.0
497570,20425.0
003240,908000.0
494300,8790.0
006340,12740.0
494310,77400.0
295040,39890.0
760009,107450.0
0117V0,18440.0
003530,4590.0
195870,57400.0
449450,50130.0
006120,55500.0
402970,15060.0
192400,26850.0
315930,78835.0
451800,5260.0
000370,8080.0
032350,11750.0
285130,54100.0
030190,16040.0
495050,31560.0
305540,18665.0
438100,14935.0
237350,84895.0
003090,15810.0
009240,38950.0
252670,77.0
077970,22750.0
051915,118200.0
034230,9790.0
0195R0,10035.0
185750,65600.0
003570,27050.0
079160,5400.0
003470,4635.0
003160,31400.0
005300,95100.0
006110,58000.0
0117L0,10170.0
479080,53830.0
114800,1029.0
000670,47050.0
487340,106000.0
009450,58900.0
071055,146300.0
466940,27400.0
071320,73500.0
0048J0,13665.0
004490,60700.0
498410,11935.0
0177R0,11000.0
475720,12415.0
153130,113135.0
005180,85600.0
100840,38200.0
499790,39750.0
272580,57145.0
550082,55810.0
441800,28330.0
0025N0,11810.0
069660,106330.0
005090,53300.0
365550,3120.0
144600,10475.0
490590,13665.0
476550,6680.0
298050,168400.0
003850,8770.0
100090,11970.0
036530,45750.0
137310,6160.0
457480,17895.0
481060,7250.0
094800,7920.0
0219E0,8225.0
462330,1032.0
214320,18250.0
0061Z0,51052.0
456610,59540.0
364980,10285.0
580058,53880.0
458760,10875.0
005690,11630.0
064960,26100.0
329750,12950.0
434730,58360.0
0127P0,10210.0
268280,135400.0
069260,16380.0
371460,9215.0
002960,509000.0
290130,46810.0
005880,2040.0
482730,11445.0
367760,56825.0
102970,17540.0
006650,100900.0
418660,38015.0
293940,5420.0
456040,73100.0
093050,22350.0
495850,31395.0
314250,62170.0
0007F0,10185.0
017940,94000.0
0091P0,17955.0
001060,27450.0
700028,181635.0
453340,19570.0
0148J0,9390.0
0101N0,20165.0
000640,94100.0
001570,9900.0
0167B0,11505.0
000400,2035.0
090460,18730.0
138540,48345.0
001680,18150.0
434060,16480.0
317450,42550.0
383800,8100.0
014820,21200.0
00088K,41800.0
248070,12690.0
017900,10460.0
489250,12760.0
002840,134400.0
491010,23615.0
251600,15345.0
484790,8110.0
0015B0,18070.0
108320,35800.0
277630,69960.0
488080,33110.0
079900,39100.0
025540,56300.0
075580,10000.0
0220W0,6690.0
058650,132700.0
114090,9100.0
491620,10255.0
016380,5610.0
033240,25800.0
0019K0,13015.0
451000,106615.0
336370,7900.0
001530,26700.0
449190,21835.0
00104K,129600.0
002350,5600.0
003300,17730.0
466950,29065.0
494670,21280.0
178920,18470.0
001510,2335.0
396520,13090.0
005810,37100.0
455030,11750.0
001270,51400.0
0105E0,12900.0
284740,23700.0
003620,2615.0
007700,13500.0
371160,6455.0
462010,4810.0
477050,53580.0
365780,81265.0
002990,13630.0
315960,76900.0
452260,2610.0
484870,18410.0
009410,1681.0
438330,115340.0
039130,32150.0
435420,13825.0
003545,20350.0
145990,47950.0
460860,9960.0
423920,72835.0
496080,31480.0
114260,61525.0
251350,38275.0
444200,43970.0
001500,7870.0
463250,32295.0
448730,5330.0
448290,17590.0
161000,9930.0
019170,9200.0
476800,4180.0
377740,4710.0
004690,132200.0
496020,52535.0
361580,60445.0
090435,45100.0
004710,8910.0
490490,10895.0
000070,60400.0
192650,7110.0
0190C0,7660.0
010780,15440.0
249420,14420.0
002240,16860.0
0163Y0,9060.0
483280,11535.0
471230,102335.0
034310,12250.0
499660,1001755.0
008060,14370.0
385560,49335.0
005250,9470.0
029460,39800.0
002030,212500.0
004700,65700.0
003280,1816.0
016610,10240.0
447770,13670.0
003030,104600.0
451060,33990.0
005945,22650.0
0162M0,10055.0
0016X0,51505.0
293180,106640.0
072710,90500.0
148070,103070.0
474220,14705.0
130660,12680.0
009900,7870.0
014830,61000.0
448300,22530.0
306200,145300.0
403550,10840.0
001200,4240.0
471990,24915.0
092230,96200.0
016590,10070.0
271940,11150.0
243880,311335.0
357120,4120.0
005420,10430.0
0023A0,22925.0
002810,21600.0
317400,10240.0
480260,53855.0
426020,31335.0
015360,14510.0
005389,168700.0
473290,10890.0
344820,24550.0
484880,23335.0
241180,34100.0
0060H0,12445.0
302450,69350.0
003000,3930.0
385720,24880.0
006220,10110.0
0210A0,7035.0
760013,75475.0
001940,26550.0
476760,8735.0
458250,33910.0
029530,38550.0
385550,114250.0
194370,12810.0
183190,10330.0
008730,14980.0
439860,113380.0
089590,4590.0
0173Y0,10210.0
245710,28590.0
0046A0,9475.0
132030,24245.0
031430,10450.0
091180,25770.0
126560,3330.0
092790,13930.0
469070,10795.0
027410,3780.0
105630,8950.0
950210,5950.0
0040Y0,7925.0
007690,38200.0
060980,39300.0
011760,26550.0
474590,44945.0
006405,216000.0
020000,16210.0
279530,17565.0
170900,35750.0
005610,40250.0
0120G0,46600.0
0131V0,10605.0
104700,9450.0
520054,172220.0
0080G0,9785.0
0094M0,16880.0
310960,62155.0
442570,17110.0
0144L0,9305.0
003350,14950.0
190620,102070.0
0052D0,15405.0
0167Z0,7215.0
0026S0,12590.0
017810,8790.0
570090,55810.0
02826K,228000.0
462900,12820.0
015860,6780.0
020120,8980.0
097520,19100.0
456880,12045.0
472170,13770.0
002310,8400.0
385510,37980.0
001230,2120.0
0043Y0,18825.0
011930,16180.0
448630,15135.0
0182R0,10300.0
145720,37550.0
453810,11095.0
024720,9400.0
012030,1600.0
026890,8280.0
270810,13710.0
000157,357500.0
004310,9970.0
0052S0,11410.0
217590,13160.0
096760,4280.0
002020,24500.0
009290,6350.0
0008S0,9770.0
381970,6360.0
016800,27000.0
025860,6220.0
126720,21600.0
244920,13580.0
272450,5850.0
485540,14910.0
009160,4645.0
489030,6455.0
108670,33650.0
123890,2465.0
0111P0,10615.0
002710,11490.0
091170,16780.0
034830,1178.0
433330,21540.0
010820,6090.0
200880,10980.0
018250,11200.0
000430,4750.0
454780,99040.0
003120,22050.0
005720,5580.0
475300,22355.0
0098F0,16610.0
005950,11040.0
136340,103865.0
001390,4355.0
010955,71800.0
497880,50095.0
084690,7960.0
001750,19060.0
033270,18020.0
105840,14190.0
084010,8320.0
475080,7835.0
481190,16600.0
010580,2560.0
570022,56960.0
058430,4675.0
439870,85985.0
0094K0,99550.0
273140,114575.0
461490,14490.0
002900,6750.0
441680,10625.0
004430,11600.0
0119H0,9910.0
0038A0,14625.0
471780,35950.0
483320,23455.0
003200,12000.0
122900,8160.0
473330,7780.0
091810,2665.0
453870,10880.0
017390,54900.0
286940,17940.0
307520,21895.0
037710,34650.0
010690,7520.0
0183V0,11670.0
078520,10000.0
196230,117045.0
213610,21720.0
004360,13500.0
003960,27750.0
005430,80100.0
471040,27980.0
334890,3640.0
472920,97515.0
0162Y0,7365.0
053690,22900.0
228790,4350.0
139230,12810.0
0228G0,9990.0
001790,2890.0
432320,1651.0
423170,55770.0
298690,1526.0
421320,26515.0
364970,6705.0
005500,18550.0
005680,12330.0
044820,25500.0
136490,10280.0
409820,19295.0
007160,48800.0
283580,14775.0
003920,42950.0
025000,55300.0
493810,11120.0
123320,104555.0
448540,26120.0
495230,30390.0
030210,3915.0
0053L0,8855.0
486830,53350.0
483340,20970.0
008490,20300.0
001460,37400.0
0182S0,12450.0
348950,1182.0
388420,26425.0
363570,85470.0
003070,9120.0
404990,3745.0
000540,3585.0
452360,13385.0
0092C0,50320.0
329650,13905.0
134380,10430.0
0089D0,13570.0
044450,10140.0
226320,10410.0
001470,5820.0
363580,54140.0
000490,7870.0
000680,2875.0
003650,130100.0
472160,18775.0
002320,14510.0
051905,107300.0
000050,8190.0
0030R0,3750.0
437080,95740.0
117700,7170.0
009680,10210.0
034120,11920.0
028100,19660.0
478150,18155.0
422420,6735.0
001340,4875.0
458260,45605.0
005010,3895.0
433500,59050.0
003720,6390.0
033920,7600.0
03473K,382500.0
000320,16200.0
001250,2600.0
900140,1109.0
442320,34220.0
305080,11945.0
035510,15280.0
475560,14300.0
157500,11915.0
017860,11990.0
500029,21160.0
035150,10670.0
092200,5410.0
0104N0,20385.0
498270,13965.0
298000,55200.0
490090,15675.0
266160,32610.0
0233J0,10340.0
000480,4385.0
520094,102400.0
088260,3230.0
500099,20445.0
011500,13060.0
244580,7820.0
530145,11970.0
013580,22750.0
332930,139700.0
488980,52190.0
003555,66600.0
377190,2265.0
486450,18230.0
0151S0,14525.0
000650,139100.0
037270,3120.0
004980,8100.0
0005A0,9220.0
100250,3095.0
117580,7140.0
039570,7510.0
495060,27500.0
0204D0,5745.0
003520,1058.0
0192Z0,100765.0
001630,38500.0
005960,8390.0
302190,49645.0
001130,11320.0
339770,3825.0
053210,4015.0
267770,79400.0
463050,11385.0
0069M0,13135.0
0115D0,7385.0
0047A0,12495.0
004560,12500.0
433980,15630.0
003547,19550.0
271050,1634.0
000390,6890.0
102460,10070.0
095570,4135.0
016580,10050.0
261260,5430.0
0091C0,9375.0
429000,12985.0
102260,3660.0
128820,4090.0
466930,23400.0
495550,32100.0
0082V0,11060.0
015230,6780.0
414780,13350.0
000140,7870.0
494330,32575.0
003610,5670.0
480040,13340.0
033530,6660.0
412570,1234.0
213500,7500.0
0093A0,32735.0
487570,47850.0
480020,9955.0
461950,4940.0
483290,10220.0
003220,7910.0
0005G0,50955.0
002100,8980.0
002420,5600.0
0099L0,99470.0
007860,7420.0
473460,22900.0
000300,4200.0
530104,174015.0
234080,10960.0
000700,6660.0
016450,4335.0
002150,5140.0
500069,173140.0
122090,80130.0
014710,10020.0
0190G0,8895.0
332500,71485.0
009470,25900.0
241590,2810.0
0040X0,9190.0
003460,2990.0
490600,8860.0
013890,7610.0
472870,6870.0
494220,47515.0
403790,56275.0
000860,12620.0
002170,54000.0
237370,15575.0
025560,5830.0
0064K0,12410.0
101530,5530.0
200250,20330.0
480030,9540.0
233160,7320.0
337160,46910.0
460850,5320.0
090350,7940.0
077500,7350.0
272560,114925.0
004380,7550.0
097955,117500.0
006805,11560.0
400760,2830.0
007570,8100.0
001045,68300.0
491820,42250.0
394670,10560.0
00279K,21650.0
0193G0,8250.0
160580,15950.0
0005D0,14610.0
520098,25430.0
000520,7030.0
011785,50300.0
000970,6650.0
003830,114100.0
004090,11880.0
462520,12720.0
001780,1554.0
152870,107405.0
570051,29805.0
458210,110740.0
004970,9270.0
272550,9840.0
293480,8320.0
0153K0,12320.0
0051G0,12010.0
219480,32760.0
271980,10010.0
016880,1830.0
0127M0,12185.0
464240,52025.0
488720,48380.0
354500,13870.0
491610,104980.0
0180V0,7580.0
530134,1596.0
481180,16510.0
004150,3500.0
138520,35420.0
071840,6050.0
000020,5100.0
007540,49300.0
107590,61100.0
025820,4235.0
245340,34800.0
530136,14075.0
0104H0,11535.0
0151P0,14275.0
003480,4760.0
438560,100050.0
498180,92485.0
143860,34830.0
015890,4760.0
0199C0,9245.0
094280,11980.0
0131W0,102225.0
001210,11060.0
700023,137720.0
0048K0,7725.0
0041E0,15755.0
008350,1061.0
500037,68400.0
139220,8050.0
001080,3845.0
0092B0,16315.0
081000,9450.0
495330,31205.0
550089,134060.0
006060,2415.0
451530,33820.0
024090,11700.0
520066,22140.0
004960,11370.0
0184L0,100495.0
476030,16675.0
001360,1388.0
457990,33945.0
004080,14040.0
760007,32635.0
570050,26105.0
002210,1350.0
760011,8415.0
0091M0,10160.0
476450,52835.0
014280,4440.0
471760,14100.0
012610,3115.0
570116,64710.0
267290,21900.0
214390,5380.0
461500,104500.0
304660,7120.0
0197X0,6130.0
018470,5020.0
411420,26040.0
463290,109380.0
013520,2515.0
009270,1095.0
448100,109260.0
463680,21700.0
089470,3900.0
0232A0,100240.0
192090,11980.0
078000,13390.0
491230,52525.0
0000Y0,101985.0
325010,42305.0
002620,7680.0
0074K0,16455.0
350520,3325.0
002390,8890.0
114820,104700.0
447620,15660.0
210540,11050.0
469170,5980.0
037560,1570.0
005800,13500.0
214420,5030.0
0123G0,5945.0
0191W0,100705.0
008970,1163.0
092220,3005.0
0168K0,5640.0
009070,3975.0
438570,96680.0
0209D0,8155.0
014530,3390.0
251340,2450.0
227840,12940.0
377990,23695.0
570106,46740.0
319640,25390.0
328370,37675.0
399110,20445.0
011690,3175.0
182480,13180.0
034590,26450.0
079430,5720.0
332940,47595.0
003010,8980.0
37550L,54000.0
015590,2135.0
016740,3975.0
367770,22015.0
017550,1812.0
083420,4700.0
012320,47650.0
008040,7970.0
488500,12330.0
001520,1041.0
016710,6930.0
023450,31800.0
0181B0,9005.0
0135Y0,100115.0
309230,30075.0
0085P0,9585.0
0000J0,27515.0
013570,4180.0
550092,110000.0
002460,10820.0
011810,3530.0
0132K0,7840.0
304940,31935.0
455860,4485.0
530107,1804.0
012800,1187.0
078935,60700.0
530055,107825.0
011280,1520.0
266370,67205.0
0221V0,100585.0
372330,6435.0
0138Y0,9680.0
0193M0,50375.0
004100,2900.0
0036R0,19000.0
009580,1702.0
004250,2890.0
021820,10600.0
326240,42330.0
120030,84100.0
475050,7105.0
530061,34970.0
248170,22900.0
570019,6950.0
464930,20020.0
027970,2735.0
496090,31490.0
010100,3410.0
168580,33230.0
123690,6450.0
014580,3755.0
476850,21325.0
203780,34105.0
035000,6310.0
0174B0,13810.0
464310,13055.0
0122W0,51055.0
500050,50790.0
475280,10740.0
0080Y0,8025.0
267850,9100.0
119650,918.0
610037,7180.0
002450,1109.0
006660,12350.0
002780,6890.0
264900,7980.0
0008T0,17790.0
114100,105630.0
0177X0,9700.0
394660,15060.0
0137V0,11130.0
465610,41000.0
013700,1645.0
067830,2390.0
012200,3580.0
0176E0,9215.0
363280,2130.0
008700,1254.0
036580,2620.0
002200,2870.0
417310,2375.0
261270,8170.0
473440,10865.0
032560,5550.0
070960,1956.0
014440,4700.0
008260,3280.0
433970,13760.0
308620,11240.0
0052T0,50760.0
014790,2455.0
007210,1420.0
0142D0,9895.0
195980,15025.0
006840,6960.0
0035T0,18890.0
0007N0,106935.0
211900,27960.0
001275,30150.0
0066W0,12540.0
454320,41985.0
325020,29035.0
019180,5000.0
33626K,6730.0
143850,76460.0
001290,4145.0
269540,29705.0
468380,10725.0
023000,2220.0
610064,55120.0
058860,2530.0
453080,22525.0
298770,79755.0
486240,28270.0
058850,2115.0
444490,19795.0
449770,20650.0
580039,173240.0
329670,21610.0
479620,24165.0
025620,4680.0
004140,1773.0
004890,34800.0
096775,67600.0
460960,10740.0
000850,38300.0
495040,31110.0
204480,22540.0
003580,1652.0
005740,5630.0
0162L0,13475.0
006090,8840.0
002600,138500.0
453330,17980.0
329660,17585.0
461460,50595.0
109070,1550.0
011700,2505.0
0017Y0,93475.0
139990,2090.0
007980,1726.0
0018C0,10565.0
111380,13080.0
359210,34720.0
0057H0,11495.0
023800,4995.0
475310,26725.0
485690,21270.0
138530,12140.0
002220,2945.0
000590,68100.0
0098N0,12995.0
0049M0,11000.0
520095,31235.0
458030,55105.0
009180,2770.0
337140,35410.0
001020,2185.0
108450,38815.0
495750,31525.0
004770,2170.0
210780,23310.0
000105,66900.0
004840,3985.0
500096,15335.0
163560,5500.0
228810,3140.0
069730,5270.0
570120,15095.0
084680,532.0
007590,5510.0
481430,96785.0
0080X0,10680.0
490480,27630.0
469060,33075.0
365040,35385.0
550093,37135.0
013360,1373.0
364960,6210.0
0198A0,8485.0
010960,3060.0
001260,7490.0
272910,105470.0
0022T0,12860.0
475350,14640.0
157490,7855.0
013870,3830.0
005750,4390.0
298340,56250.0
055490,15030.0
0102A0,8770.0
095720,1260.0
014160,655.0
338100,3800.0
473640,33705.0
441540,26115.0
292190,47000.0
009770,28200.0
211560,35065.0
002795,11040.0
155660,4400.0
063160,12800.0
000180,5030.0
465330,11380.0
0225V0,10245.0
031820,5750.0
120115,25100.0
011150,1926.0
412770,11900.0
010660,3140.0
210980,3705.0
002720,3250.0
000230,5950.0
001560,9030.0
0113D0,11730.0
007610,3805.0
0098Z0,91305.0
228800,2650.0
550091,34030.0
130730,103100.0
084670,23500.0
492500,51340.0
0210E0,7180.0
570100,22415.0
214330,6430.0
0238F0,9565.0
530131,22265.0
458750,12825.0
085310,8990.0
278620,119075.0
019680,1651.0
0190Y0,8185.0
0233A0,10345.0
610066,55145.0
007280,2310.0
002700,964.0
079980,1911.0
610088,65895.0
010040,1604.0
100910,16830.0
058730,3235.0
004720,2885.0
530126,32650.0
433880,18080.0
530067,32550.0
550084,32530.0
024900,1990.0
580068,64765.0
100220,4970.0
491700,107115.0
700029,64160.0
434960,106915.0
530133,63985.0
500093,63860.0
530115,63655.0
017370,3475.0
266420,15885.0
071090,3140.0
004440,4975.0
0123S0,10190.0
018500,1346.0
072130,4955.0
140700,20890.0
261240,14150.0
292770,58120.0
277640,36680.0
419890,107505.0
700022,31085.0
068290,6200.0
520087,30960.0
005870,4380.0
0220WL,2615.0
016090,1395.0
455660,9325.0
009200,1479.0
520080,20290.0
0000D0,8750.0
760018,10050.0
0115E0,13840.0
000220,3820.0
520086,24045.0
476750,7420.0
520092,30015.0
002760,997.0
580010,9945.0
453640,13865.0
520081,59555.0
440640,112790.0
453950,30500.0
0172V0,8330.0
495940,18705.0
0040S0,23100.0
111110,6450.0
004450,27100.0
306950,72770.0
001465,26850.0
37550K,27300.0
275980,23050.0
0166S0,10975.0
252400,96025.0
006890,4965.0
520057,1821.0
760016,57235.0
000725,54200.0
075180,2960.0
500071,22700.0
491220,125575.0
129260,1897.0
0181L0,6770.0
003925,29650.0
479730,9500.0
003465,3200.0
378850,2940.0
014990,3705.0
225040,66120.0
020760,902.0
092440,1897.0
396690,1398.0
455960,12050.0
090080,1002.0
150460,7440.0
480370,1690.0
372910,1980.0
520089,10945.0
001550,10490.0
401470,9300.0
003475,4235.0
0226A0,10840.0
002630,913.0
261220,29140.0
442560,16085.0
418670,18700.0
28513K,25450.0
385590,23400.0
025530,3600.0
0141S0,8490.0
0111J0,12000.0
0194T0,9035.0
123700,3410.0
0041D0,13815.0
002410,1935.0
0046Y0,12360.0
012690,1453.0
0113P0,102525.0
520101,10610.0
278240,7480.0
006980,17060.0
520100,10525.0
021050,1108.0
304780,116890.0
101280,30570.0
003780,4035.0
006125,42350.0
006880,4400.0
000950,30900.0
261070,11180.0
480310,19555.0
011230,2700.0
010770,3530.0
580082,20615.0
530113,51530.0
114470,107055.0
007815,17300.0
218420,20860.0
0238P0,10115.0
023810,5100.0
440910,22640.0
004830,3245.0
445150,27500.0
580034,101495.0
475260,10755.0
002140,2025.0
005305,65100.0
0118Z0,8435.0
011390,47500.0
123310,1145.0
101140,4985.0
570104,16685.0
0139P0,13440.0
520102,24860.0
292560,8140.0
275300,29200.0
580076,24730.0
360140,22450.0
0185L0,7030.0
007460,1968.0
520072,16235.0
0118S0,10360.0
011000,2670.0
253150,191780.0
530124,47790.0
0000Z0,8160.0
002920,1836.0
001620,2140.0
287180,52820.0
004920,907.0
009190,1070.0
336160,99870.0
140950,83640.0
152500,42550.0
0178H0,9955.0
007110,603.0
041650,2170.0
580056,23260.0
520099,3575.0
069460,2660.0
009320,938.0
447430,16210.0
442260,37230.0
004410,1169.0
000910,2950.0
0086B0,9375.0
004540,1232.0
316670,6880.0
453650,19060.0
305050,70060.0
084870,2220.0
461340,41245.0
0220B0,10420.0
256750,14760.0
005030,486.0
520056,22500.0
357250,1800.0
35320K,21450.0
200030,39770.0
074610,5110.0
003080,2235.0
004910,3495.0
027740,1408.0
475270,10735.0
008420,2170.0
442090,29610.0
0020H0,20580.0
429760,19210.0
610061,22080.0
196030,88315.0
026940,2190.0
023350,4000.0
375770,24300.0
371470,8275.0
440650,11485.0
473490,29020.0
017180,1277.0
520078,14405.0
004060,2130.0
0132H0,7370.0
011330,4300.0
0186S0,8280.0
014910,1964.0
276990,24200.0
472830,7700.0
000215,25250.0
009835,16710.0
520091,10630.0
610101,42485.0
0089C0,11170.0
011300,2450.0
473590,18340.0
481850,970.0
0141T0,50150.0
610078,35080.0
005320,1230.0
520074,13980.0
0191M0,100800.0
238720,46345.0
487130,28690.0
446070,3905.0
500095,6905.0
019490,541.0
0189B0,8000.0
570118,10295.0
570103,4110.0
700027,41070.0
530143,40845.0
401170,10415.0
570119,40800.0
610038,4080.0
580081,40730.0
494840,12300.0
550041,57940.0
002870,1160.0
139320,18000.0
0197W0,8895.0
092780,3070.0
017040,932.0
0207G0,6785.0
008870,40300.0
322410,22955.0
0112X0,40120.0
183700,95030.0
472840,105625.0
520073,39575.0
448570,29155.0
428510,23000.0
139280,12180.0
009810,1910.0
023960,1021.0
476260,12485.0
047400,921.0
011420,1398.0
0007G0,12730.0
145270,792.0
134790,19020.0
520082,12670.0
580077,12595.0
760024,8355.0
352540,11040.0
491830,20775.0
275280,41530.0
0194M0,10150.0
133820,1000.0
0192L0,9255.0
570082,1843.0
000760,13070.0
195930,22830.0
276970,7735.0
000890,1315.0
006490,2030.0
147970,78215.0
049800,1798.0
400970,7150.0
449690,47625.0
464470,46675.0
006370,3295.0
365000,3515.0
012280,3580.0
452250,4570.0
570117,1609.0
104530,17200.0
474800,16340.0
0154F0,12315.0
510045,23345.0
450910,13455.0
008250,3170.0
009140,22100.0
570127,34710.0
0085N0,9600.0
570029,6900.0
276650,45835.0
570102,17165.0
004365,9290.0
760005,34175.0
241390,15490.0
520077,13630.0
012160,2175.0
0184E0,10935.0
520079,33725.0
013000,1174.0
143210,1199.0
0234N0,9860.0
500094,1594.0
407830,13920.0
469050,30305.0
449780,18450.0
520075,33180.0
610007,6615.0
498860,16525.0
385520,15370.0
005820,14370.0
491090,17810.0
099140,20590.0
530117,32935.0
090370,1204.0
0100K0,5665.0
010640,1967.0
0023B0,15600.0
500085,32725.0
570065,32725.0
117460,13620.0
0138T0,9245.0
009460,2620.0
122260,104210.0
570069,32270.0
138910,9775.0
322400,9765.0
395290,5065.0
105780,16075.0
0089B0,11030.0
380340,26635.0
465350,15965.0
002880,3410.0
139270,17130.0
459560,21195.0
475070,28850.0
0222D0,10380.0
261250,15650.0
0204S0,7040.0
256440,5170.0
352560,11865.0
174360,22435.0
530118,10460.0
014130,2650.0
001070,5900.0
500040,31130.0
0218J0,8975.0
010400,4060.0
036420,1605.0
245350,19265.0
117680,12575.0
261140,23990.0
025750,1901.0
275290,34015.0
227540,18410.0
459750,17415.0
426150,50615.0
0083S0,10865.0
023150,4110.0
0150K0,10830.0
069640,1394.0
156080,50410.0
500102,15100.0
476690,10060.0
580069,1627.0
395170,15030.0
006740,5050.0
024070,1960.0
415920,6390.0
003535,6250.0
266360,9375.0
520065,14985.0
007120,1095.0
248270,25785.0
465660,22920.0
468630,10600.0
496770,16545.0
192720,58340.0
153270,82330.0
006570,1940.0
252710,84.0
0155N0,7630.0
002690,1445.0
469790,41870.0
025890,2625.0
494410,13915.0
500035,14600.0
145850,116410.0
450190,48445.0
446690,57990.0
