종목코드,현재가,거래대금,시가,고가,저가,거래량,NXT거래대금
005930,276500.0,4702602000000.0,283000.0,283500.0,274500.0,16837117.0,2955315000000.0
000660,1840000.0,5642905000000.0,1909000.0,1935000.0,1832000.0,2983489.0,3021349000000.0
005935,211500.0,1051155000000.0,215000.0,216000.0,210000.0,4937699.0,
402340,1133000.0,654920000000.0,1189000.0,1189000.0,1130000.0,567693.0,186544000000.0
009150,1486000.0,1312696000000.0,1491000.0,1548000.0,1464000.0,871039.0,987675000000.0
373220,350500.0,89317000000.0,358000.0,359500.0,348000.0,254457.0,28850000000.0
005380,360500.0,160866000000.0,364000.0,370000.0,360000.0,441745.0,127300000000.0
207940,1391000.0,41040000000.0,1407000.0,1408000.0,1389000.0,29425.0,7706000000.0
105560,175700.0,119026000000.0,177700.0,178500.0,174700.0,677322.0,15777000000.000002
028260,367000.0,95524000000.0,382500.0,385500.0,361000.0,260132.0,49847000000.0
032830,291000.0,62839000000.0,299500.0,304000.0,287000.0,215307.0,20818000000.0
034020,86500.0,244811000000.0,87000.0,88100.0,85200.0,2830270.0,266712000000.0
012450,1057000.0,93970000000.0,1069000.0,1076000.0,1055000.0,88609.0,23602000000.0
055550,113200.0,82381000000.0,114100.0,114300.0,112200.0,729205.0,5804000000.0
329180,455500.0,68166000000.0,453500.0,460000.0,448000.0,150356.0,29420000000.0
000270,118500.0,93094000000.0,120600.0,122000.0,118200.0,778594.0,17181000000.0
034730,588000.0,66138000000.0,590000.0,594000.0,581000.0,112529.0,21379000000.0
006400,529000.0,107235000000.0,539000.0,542000.0,527000.0,201594.0,111743000000.0
068270,178500.0,59213000000.0,181800.0,182200.0,178100.0,330209.0,21139000000.0
086790,136000.0,66404000000.0,136000.0,136500.0,134200.0,490588.0,7844000000.0
066570,216500.0,337338000000.0,211500.0,221000.0,209000.0,1563858.0,326568000000.0
012330,372500.0,99005000000.0,377500.0,384500.0,371000.0,262391.0,46818000000.0
010120,212000.0,90612000000.0,214000.0,218500.0,210000.0,422684.0,104317000000.0
035420,201000.0,97581000000.0,201000.0,203500.0,200000.0,483209.0,101288000000.0
000810,655000.0,48352000000.0,653000.0,657000.0,642000.0,74453.0,2866000000.0
298040,2901000.0,97923000000.0,2949000.0,3009000.0,2901000.0,33154.0,54046000000.0
316140,35750.0,52397000000.0,36600.0,36650.0,35550.0,1462608.0,9662000000.0
069500,111880.0,2757458000000.0,,,,,
267260,714000.0,54667000000.0,729000.0,738000.0,710000.0,75684.0,22779000000.0
005490,317500.0,52325000000.0,320000.0,321500.0,316000.0,164747.0,20150000000.0
042660,81600.0,33603000000.0,82600.0,83000.0,81500.0,410343.0,31873000000.0
009540,339500.0,44762000000.0,341000.0,346000.0,338500.0,131183.0,6815000000.000001
000150,1473000.0,128860000000.0,1475000.0,1513000.0,1452000.0,87028.0,74652000000.0
096770,141000.0,95550000000.0,137800.0,142800.0,136500.0,682298.0,50911000000.0
010130,1110000.0,20592000000.0,1147000.0,1147000.0,1106000.0,18382.0,8912000000.0
042700,240000.0,123207000000.0,243500.0,246500.0,236500.0,509653.0,120426000000.0
138040,128900.0,21772000000.0,130400.0,130700.0,127300.0,169054.0,2433000000.0
360750,26225.0,1008138000000.0,,,,,
011200,21200.0,7606000000.0,21150.0,21250.0,20900.0,360885.0,4251000000.0
015760,30850.0,33681000000.0,30950.0,31200.0,30750.0,1090067.0,17948000000.0
017670,87300.0,67793000000.0,87600.0,89300.0,86500.0,774219.0,57150000000.0
033780,177300.0,62758000000.0,173800.0,177700.0,169800.0,362668.0,11930000000.0
010140,20600.0,32426000000.0,20800.0,20850.0,20550.0,1571464.0,26283000000.0
051910,254000.0,48454000000.0,261000.0,261500.0,253500.0,189376.0,10956000000.0
006800,32850.0,63922000000.0,32650.0,34750.0,32500.0,1910215.0,38710000000.0
003550,116500.0,29285000000.0,113400.0,119200.0,113000.0,251672.0,4029999999.9999995
018260,226000.0,24234000000.0,227500.0,229500.0,223500.0,107121.0,12818000000.0
010950,154300.0,65214000000.0,147400.0,156900.0,147400.0,429734.0,19896000000.0
003670,184200.0,52365000000.0,180100.0,187800.0,177500.0,286308.0,26339000000.0
267250,207000.0,29395000000.0,209000.0,213000.0,205000.0,141172.0,8006999999.999999
024110,20000.0,13546000000.0,20150.0,20150.0,19970.0,676584.0,3357000000.0
079550,704000.0,44429000000.0,728000.0,728000.0,702000.0,62345.0,27693000000.0
086280,203000.0,31078000000.0,204000.0,208500.0,201500.0,152945.0,7708000000.0
035720,34150.0,52384000000.0,33500.0,34600.0,33400.0,1535866.0,
272210,77400.0,32125000000.0,76700.0,79000.0,75600.0,416049.0,26393000000.0
000720,131300.0,130674000000.0,130600.0,136100.0,125700.0,995838.0,118566000000.00002
278470,361500.0,72219000000.0,364500.0,367500.0,358000.0,199393.0,28531000000.0
030200,53100.0,12276000000.0,53200.0,53800.0,52700.0,231102.0,1871000000.0
011070,542000.0,119726000000.0,538000.0,558000.0,536000.0,218585.0,82718000000.0
064350,117100.0,31764000000.0,120000.0,120000.0,117100.0,268431.0,13466000000.0
047810,130300.0,16155000000.0,130200.0,131500.0,129300.0,124149.0,4852000000.0
005830,185900.0,26132000000.0,188200.0,188900.0,182900.0,141594.0,3961000000.0
133690,183340.0,947031000000.0,,,,,
003490,31400.0,208768000000.0,29250.0,31400.0,29150.0,6800624.0,
443060,243000.0,15207000000.0,234500.0,244000.0,231000.0,63729.0,2807000000.0
307950,385000.0,47488000000.0,370000.0,402000.0,370000.0,122439.0,33691000000.000004
071050,186300.0,37938000000.0,186500.0,193200.0,184600.0,202024.0,9230000000.0
379800,23800.0,590311000000.0,,,,,
078930,110600.0,59063000000.0,111800.0,113400.0,105300.0,538980.0,7818000000.000001
102110,112180.0,1557983000000.0,,,,,
396500,38385.0,446806000000.0,,,,,
006260,326500.0,35964000000.0,331500.0,338000.0,323000.0,108814.0,21543000000.0
028050,51200.0,78158000000.0,52600.0,53200.0,50900.0,1507904.0,
047050,56700.0,27168000000.0,57800.0,57800.0,56200.0,476853.0,18584000000.0
379810,27420.0,878031000000.0,,,,,
323410,20200.0,17854000000.0,20300.0,20400.0,20050.0,884705.0,3486000000.0
005940,26100.0,15192000000.0,26600.0,26850.0,25950.0,577010.0,2455000000.0
180640,143500.0,7276000000.0,139200.0,143500.0,139200.0,51125.0,3669000000.0
000500,321500.0,133470000000.0,333000.0,349500.0,319000.0,400225.0,227642000000.0
488770,105595.0,94181000000.0,,,,,
003230,1252000.0,68006000000.0,1273000.0,1273000.0,1245000.0,54272.0,27554000000.000004
259960,202000.0,10915000000.0,202000.0,204000.0,200000.0,54022.0,1385000000.0
090430,142000.0,25426000000.0,144800.0,145000.0,140200.0,178657.0,5689000000.0
007660,112900.0,114591000000.0,114800.0,119800.0,111400.0,992173.0,114645000000.0
0126Z0,331500.0,10474000000.0,331500.0,339500.0,331500.0,31272.0,5499000000.0
016360,90700.0,38815000000.0,89400.0,92200.0,88700.0,427719.0,13849000000.0
278530,40535.0,28269000000.0,,,,,
047040,18800.0,163768000000.0,18830.0,19540.0,18540.0,8628866.0,
161390,57500.0,15337000000.0,59100.0,59600.0,57100.0,266081.0,1170000000.0
021240,99800.0,12511000000.0,100700.0,102000.0,98200.0,126052.0,814000000.0
000880,132300.0,8871000000.0,132700.0,133400.0,130000.0,67109.0,1873000000.0
459580,1075705.0,888565000000.0,,,,,
064400,71600.0,48166000000.0,70500.0,73400.0,70500.0,674945.0,
039490,262000.0,19478000000.0,268000.0,272500.0,259000.0,73696.0,7353000000.0
352820,156300.0,55736000000.0,163200.0,163500.0,155900.0,351318.0,22738000000.0
267270,137500.0,36069000000.0,139100.0,145500.0,137000.0,256172.0,11668000000.0
128940,502000.0,27911000000.0,505000.0,508000.0,498500.0,55566.0,15902000000.000002
062040,205000.0,48313000000.0,209500.0,215000.0,203500.0,230869.0,43968000000.0
001440,31600.0,284672000000.0,30500.0,33450.0,30000.0,8824217.0,
032640,14570.0,15346000000.0,14510.0,14700.0,14500.0,1051595.0,767000000.0
009830,27450.0,25520000000.0,27800.0,28150.0,27450.0,924750.0,
498400,20800.0,123706000000.0,,,,,
122630,114400.0,1873515000000.0,,,,,
326030,76900.0,6948000000.0,78100.0,78400.0,76700.0,89950.0,2493000000.0
005387,175500.0,16795000000.0,174200.0,179800.0,174200.0,94570.0,
381180,43670.0,92933000000.0,,,,,
091160,136695.0,189767000000.0,,,,,
0167A0,18480.0,301422000000.0,,,,,
175330,30800.0,12916000000.0,31150.0,31350.0,29550.0,426451.0,1282000000.0
000990,130700.0,68938000000.0,134500.0,134500.0,129700.0,524504.0,61179999999.99999
241560,58300.0,8592000000.0,58500.0,59000.0,57500.0,147694.0,968000000.0
353200,112300.0,322185000000.0,110000.0,120700.0,109800.0,2783596.0,
377300,40950.0,12502000000.0,40550.0,42150.0,40550.0,302142.0,9212000000.0
000100,75100.0,13612000000.0,75700.0,76000.0,74400.0,181619.0,3817000000.0
052690,138100.0,259389000000.0,131100.0,143900.0,125500.0,1910117.0,256958000000.0
029780,42850.0,6580000000.0,43350.0,43550.0,42600.0,153641.0,1343000000.0
088350,5650.0,23235000000.0,5790.0,5860.0,5570.0,4111096.0,
036570,223000.0,28399000000.0,208000.0,224500.0,208000.0,130026.0,8772000000.0
138930,15630.0,8129000000.0,15710.0,15860.0,15530.0,521288.0,1112000000.0
004020,35600.0,24109000000.0,35500.0,36050.0,35150.0,677824.0,7063000000.0
088980,9800.0,5867000000.0,9780.0,9820.0,9730.0,598843.0,
310970,50300.0,841000000.0,,,,,
229200,13920.0,259086000000.0,,,,,
454910,71000.0,21367000000.0,70900.0,72100.0,70200.0,299972.0,
148020,112715.0,115011000000.0,,,,,
051900,296500.0,17532000000.0,299500.0,304500.0,295000.0,58797.0,2511000000.0
066970,108400.0,52235000000.0,109100.0,111100.0,106400.0,480339.0,31382000000.0
011790,88400.0,11821000000.0,89700.0,90600.0,88000.0,132457.0,7919000000.0
271560,110900.0,10936000000.0,111600.0,111900.0,109800.0,98881.0,861000000.0
458730,14520.0,43243000000.0,,,,,
034220,8470.0,24071000000.0,8620.0,8650.0,8410.0,2829267.0,
0162Z0,13890.0,97452000000.0,,,,,
395160,41895.0,209318000000.0,,,,,
082740,49250.0,32114000000.0,50500.0,50700.0,49150.0,648801.0,17909000000.0
001450,47800.0,20035000000.0,48600.0,48950.0,46950.0,421922.0,3565000000.0
002380,467500.0,11124000000.0,482500.0,487500.0,463500.0,23721.0,3772999999.9999995
360200,26480.0,18855000000.0,,,,,
005385,175000.0,11710000000.0,174200.0,178500.0,174200.0,66335.0,
411060,26445.0,20696000000.0,,,,,
381170,31880.0,24808000000.0,,,,,
001040,129400.0,12642000000.0,129800.0,130300.0,128000.0,97778.0,1844000000.0000002
395270,59945.0,89492000000.0,,,,,
103590,76500.0,54693000000.0,75200.0,79200.0,73700.0,706095.0,47834000000.0
423160,110860.0,15501000000.0,,,,,
367380,31525.0,14082000000.0,,,,,
273130,109600.0,1292000000.0,,,,,
010060,188000.0,56178000000.0,193700.0,195800.0,187300.0,296188.0,24492000000.0
008930,50700.0,4114000000.0,50900.0,51200.0,49950.0,81478.0,1757000000.0
161890,146100.0,38155000000.0,145600.0,150500.0,143700.0,260974.0,12754000000.0
102780,26620.0,10653000000.0,,,,,
018880,3320.0,9422000000.0,3390.0,3460.0,3320.0,2796507.0,
357870,58115.0,16028000000.0,,,,,
004170,357500.0,17613000000.0,360000.0,361500.0,355500.0,49264.0,4108000000.0
233740,6775.0,298308000000.0,,,,,
036460,35800.0,4173000000.0,35700.0,36000.0,35150.0,116883.0,1075000000.0
375500,85200.0,23664000000.0,86600.0,87200.0,84100.0,277764.0,
487240,37420.0,133187000000.0,,,,,
006360,37450.0,50907000000.0,37450.0,38000.0,36550.0,1362192.0,
111770,72100.0,5031000000.0,71900.0,72600.0,70900.0,70323.0,419000000.00000006
0043B0,103760.0,15207000000.0,,,,,
012750,83400.0,3014000000.0,83500.0,84500.0,82000.0,36406.0,106000000.0
023530,110700.0,14010000000.0,110200.0,111300.0,106200.0,127908.0,2048999999.9999998
336260,47600.0,32482000000.0,48050.0,48600.0,47300.0,678918.0,28889999999.999996
455890,55590.0,16191000000.0,,,,,
028670,5790.0,6217000000.0,5870.0,5870.0,5700.0,1079835.0,
022100,20300.0,4198000000.0,20650.0,20700.0,20200.0,205860.0,2281000000.0
035250,14370.0,2583000000.0,14460.0,14460.0,14310.0,180036.0,416000000.0
192820,270000.0,16985000000.0,274000.0,277000.0,265500.0,63150.0,4774000000.0
011780,117200.0,8612000000.0,120400.0,120500.0,116500.0,73304.0,1398000000.0
007340,49600.0,7882000000.0,49850.0,50500.0,48450.0,159613.0,1744000000.0000002
017800,74100.0,7400000000.0,74300.0,74700.0,73800.0,99761.0,1868000000.0
251270,34700.0,3301000000.0,34750.0,34850.0,34200.0,95621.0,499000000.0
031210,41300.0,1546000000.0,41750.0,42000.0,41150.0,37408.0,316000000.0
139130,18100.0,3720000000.0,18180.0,18190.0,17830.0,207469.0,322000000.0
302440,35750.0,1810000000.0,35800.0,36150.0,35500.0,50718.0,462000000.0
004800,165600.0,3009000000.0,165000.0,167900.0,164200.0,18171.0,568000000.0
139260,142620.0,31378000000.0,,,,,
011170,62500.0,9530000000.0,64100.0,64850.0,62200.0,150897.0,2291000000.0
085620,19770.0,2464000000.0,19400.0,20150.0,19400.0,123767.0,
472150,21005.0,113526000000.0,,,,,
383220,68500.0,2394000000.0,68500.0,69000.0,67600.0,35126.0,182000000.0
097950,174200.0,9749000000.0,175500.0,175700.0,173500.0,56030.0,1748999999.9999998
426030,47830.0,41039000000.0,,,,,
003690,14720.0,2805000000.0,14950.0,15000.0,14550.0,190929.0,430000000.0
486290,10645.0,23592000000.0,,,,,
481050,1023975.0,37041000000.0,,,,,
026960,25500.0,799000000.0,25400.0,25650.0,25250.0,31491.0,163000000.0
450080,35400.0,7484000000.0,34850.0,35550.0,34750.0,212811.0,
278540,39935.0,1172000000.0,,,,,
004990,24500.0,1983000000.0,24500.0,24700.0,24200.0,81241.0,263000000.0
014680,225000.0,16280000000.0,220500.0,228000.0,219500.0,72391.0,3215999999.9999995
005440,13210.0,4955000000.0,13400.0,13520.0,13120.0,373607.0,505000000.0
489790,47750.0,9679000000.0,48200.0,49600.0,47300.0,200110.0,8983000000.0
009420,45950.0,7116000000.0,47550.0,47750.0,45900.0,152952.0,3203000000.0
0193T0,11550.0,316797000000.0,,,,,
161510,24965.0,14341000000.0,,,,,
004370,392500.0,5146000000.0,395500.0,395500.0,389500.0,13145.0,1552000000.0
449170,111960.0,6510000000.0,,,,,
000240,24600.0,2147000000.0,24750.0,24750.0,24100.0,87816.0,89000000.0
282330,134000.0,4481000000.0,138500.0,138500.0,133000.0,33342.0,571000000.0
001720,139600.0,955000000.0,140500.0,142500.0,138000.0,6860.0,680000000.0
005850,49200.0,2841000000.0,49800.0,50300.0,49000.0,57284.0,836999999.9999999
483650,179200.0,24740000000.0,182500.0,184500.0,177700.0,137474.0,9626000000.0
018670,239500.0,3556000000.0,241500.0,244000.0,234500.0,14952.0,731000000.0
103140,79000.0,5003000000.0,78600.0,79900.0,77400.0,63503.0,2935000000.0
385540,102755.0,889000000.0,,,,,
279570,5330.0,2635000000.0,5410.0,5420.0,5320.0,490811.0,
009970,166200.0,2022000000.0,166300.0,168700.0,165100.0,12168.0,219000000.0
204320,45800.0,17006000000.0,47500.0,48250.0,45700.0,363780.0,
456600,59690.0,14396000000.0,,,,,
069960,98900.0,7756000000.0,100000.0,100900.0,97900.0,78229.0,2472000000.0
112610,50400.0,10119000000.0,50800.0,50800.0,49600.0,201711.0,
051600,46850.0,6117000000.0,46500.0,47200.0,45900.0,131261.0,1916000000.0
020150,40100.0,11105000000.0,41850.0,41900.0,39500.0,277429.0,6968000000.000001
030000,17630.0,3890000000.0,17550.0,17650.0,17420.0,221995.0,977000000.0
284430,20885.0,8330000000.0,,,,,
139480,72700.0,6377000000.0,73400.0,73700.0,72400.0,87774.0,2822000000.0
081660,37750.0,3987000000.0,38650.0,38650.0,37550.0,105360.0,424000000.0
002790,26200.0,1604000000.0,26400.0,26700.0,26000.0,61055.0,202999999.99999997
292150,39100.0,24367000000.0,,,,,
007070,23250.0,3089000000.0,23250.0,23300.0,22900.0,133651.0,482000000.0
457190,64100.0,5089000000.0,65000.0,65700.0,63900.0,78535.0,4078000000.0
073240,6720.0,5336000000.0,6880.0,6900.0,6710.0,784663.0,4964000000.0
000155,480000.0,6241000000.0,489500.0,490500.0,472000.0,12954.0,
294400,146895.0,10093000000.0,,,,,
181710,57200.0,9604000000.0,57400.0,58800.0,55600.0,167773.0,4315000000.0
229640,59500.0,14484000000.0,61300.0,62400.0,58900.0,239865.0,17232000000.0
462870,30850.0,1217000000.0,30900.0,31100.0,30550.0,39540.0,279000000.0
214980,114425.0,5109000000.0,,,,,
089860,49650.0,2945000000.0,49050.0,50200.0,49000.0,59223.0,1049000000.0
442580,105455.0,44791000000.0,,,,,
439260,46100.0,1090000000.0,46450.0,46950.0,45900.0,23584.0,769000000.0
105190,112140.0,21414000000.0,,,,,
020560,8370.0,4786000000.0,7760.0,8380.0,7750.0,584330.0,1613000000.0
475150,50500.0,36655000000.0,50900.0,52500.0,50300.0,714508.0,
023590,39700.0,1155000000.0,39650.0,40350.0,39400.0,29082.0,287000000.0
071970,50100.0,9161000000.0,51300.0,51300.0,49750.0,182273.0,4908000000.0
441640,12345.0,15015000000.0,,,,,
305720,14305.0,33980000000.0,,,,,
475630,1078300.0,129716000000.0,,,,,
120110,55200.0,7375000000.0,58100.0,58400.0,55000.0,132023.0,5158000000.0
001430,45600.0,5954000000.0,43900.0,46150.0,43300.0,133251.0,2524000000.0
000120,71300.0,1894000000.0,70800.0,71300.0,70600.0,26706.0,618000000.0
368590,30620.0,6385000000.0,,,,,
395400,5380.0,1191000000.0,5260.0,5380.0,5250.0,223766.0,
446770,79625.0,8458000000.0,,,,,
001120,41400.0,3606000000.0,41600.0,41700.0,40950.0,87204.0,605000000.0
281820,80600.0,21899000000.0,78700.0,81400.0,77000.0,275509.0,19020000000.0
008770,40500.0,3123000000.0,40500.0,40700.0,40300.0,77141.0,1088000000.0
0193W0,13200.0,123233000000.0,,,,,
007810,65600.0,185380000000.0,60800.0,67900.0,59700.0,2822785.0,244827000000.0
329200,4090.0,14602000000.0,,,,,
0195S0,9830.0,153919000000.0,,,,,
0177N0,14620.0,53348000000.0,,,,,
294870,23650.0,3615000000.0,23900.0,24000.0,23150.0,154179.0,423000000.00000006
006040,35200.0,946000000.0,35200.0,35600.0,34850.0,26998.0,303000000.0
477080,107685.0,579000000.0,,,,,
012630,25850.0,1683000000.0,25800.0,26200.0,25650.0,65167.0,525000000.0
610063,55835.0,0.0,,,,,
001820,147400.0,205556000000.0,150000.0,157700.0,146200.0,1361490.0,
152100,113615.0,22879000000.0,,,,,
009155,517000.0,30677000000.0,520000.0,539000.0,508000.0,58361.0,
379780,22875.0,7667000000.0,,,,,
453850,7125.0,3859000000.0,,,,,
226490,72000.0,32481000000.0,,,,,
487230,19510.0,15130000000.0,,,,,
093370,13600.0,38262000000.0,14080.0,14440.0,13510.0,2769509.0,
011210,53400.0,3063000000.0,54000.0,54700.0,53200.0,57075.0,826000000.0
466920,27220.0,15587000000.0,,,,,
006280,123300.0,2297000000.0,125700.0,126300.0,123100.0,18555.0,544000000.0
001800,23850.0,1833000000.0,24050.0,24150.0,23600.0,77021.0,327000000.0
091230,144855.0,21118000000.0,,,,,
232080,14175.0,116817000000.0,,,,,
00680K,10850.0,2044000000.0,10810.0,11270.0,10810.0,185396.0,
097230,15050.0,5196000000.0,15640.0,16360.0,14990.0,339225.0,
298020,313000.0,6879000000.0,321000.0,322000.0,305500.0,22150.0,2421000000.0
005070,40050.0,3596000000.0,41400.0,41500.0,39900.0,88947.0,2648000000.0
390390,54660.0,43071000000.0,,,,,
361610,16170.0,3714000000.0,16000.0,16410.0,15840.0,229486.0,2388000000.0
322000,116800.0,24935000000.0,120000.0,120200.0,115900.0,212316.0,
448330,17625.0,8687000000.0,,,,,
530031,3210.0,954000000.0,,,,,
157450,112710.0,711000000.0,,,,,
700026,107820.0,0.0,,,,,
415640,10410.0,2372000000.0,10280.0,10830.0,10270.0,224128.0,
436140,106175.0,4000000.0,,,,,
003540,26500.0,1477000000.0,26550.0,26850.0,26350.0,55657.0,606000000.0
069620,108800.0,1626000000.0,108500.0,110000.0,107900.0,14988.0,364000000.0
007310,312500.0,1264000000.0,317500.0,317500.0,311500.0,4048.0,321000000.0
066575,72300.0,11036000000.0,71600.0,73800.0,69700.0,153131.0,
438080,13915.0,7144000000.0,,,,,
192080,58600.0,1776000000.0,58700.0,58900.0,58000.0,30435.0,30000000.0
001740,6170.0,4121000000.0,6190.0,6290.0,6150.0,664174.0,
000815,407500.0,2533000000.0,412500.0,413000.0,406000.0,6203.0,
300720,16260.0,564000000.0,16160.0,16350.0,16040.0,34951.0,123000000.0
0072R0,12615.0,13116000000.0,,,,,
469150,62400.0,19080000000.0,,,,,
330590,4060.0,687000000.0,4010.0,4065.0,3900.0,170171.0,
487340,106095.0,3695000000.0,,,,,
494310,88040.0,297155000000.0,,,,,
0183J0,7805.0,15651000000.0,,,,,
356540,101130.0,4932000000.0,,,,,
280360,123900.0,1196000000.0,128400.0,128400.0,123900.0,9557.0,210000000.0
030610,9990.0,227000000.0,10250.0,10250.0,9950.0,22632.0,49000000.0
004000,43700.0,3171000000.0,44650.0,44900.0,43500.0,72323.0,763000000.0
497570,22175.0,11146000000.0,,,,,
455850,26520.0,64549000000.0,,,,,
465580,24670.0,21956000000.0,,,,,
494890,32235.0,5269000000.0,,,,,
445290,31155.0,10892000000.0,,,,,
0139F0,102300.0,157000000.0,,,,,
000210,51600.0,1552000000.0,52700.0,52900.0,51000.0,29958.0,534000000.0
006340,13660.0,101775000000.0,13870.0,14650.0,13570.0,7170940.0,
017960,20550.0,2076000000.0,20650.0,20850.0,20450.0,100828.0,1086000000.0
000080,15080.0,847000000.0,15030.0,15150.0,14940.0,56504.0,200000000.0
449180,17340.0,10345000000.0,,,,,
0117V0,19525.0,32466000000.0,,,,,
295040,41955.0,3412000000.0,,,,,
469830,54490.0,14217000000.0,,,,,
451540,52715.0,282000000.0,,,,,
494300,9020.0,19128000000.0,,,,,
0195R0,11990.0,66896000000.0,,,,,
479520,106580.0,303000000.0,,,,,
195870,59700.0,19389000000.0,58900.0,62300.0,58400.0,320222.0,20078000000.0
446720,13305.0,7635000000.0,,,,,
003240,902000.0,1089000000.0,904000.0,911000.0,895000.0,1208.0,163000000.0
006120,57500.0,1223000000.0,57200.0,57600.0,55200.0,21485.0,43000000.0
003530,4665.0,11474000000.0,4770.0,4995.0,4645.0,2379631.0,
760009,107515.0,0.0,,,,,
449450,51235.0,18222000000.0,,,,,
003160,34800.0,24040000000.0,35100.0,35700.0,34200.0,687733.0,28014000000.0
315930,81245.0,709000000.0,,,,,
495050,32830.0,4307000000.0,,,,,
237350,89330.0,14765000000.0,,,,,
451800,5370.0,696000000.0,5350.0,5430.0,5230.0,131328.0,
192400,26900.0,519000000.0,27000.0,27000.0,26750.0,19327.0,79000000.0
402970,14740.0,6819000000.0,,,,,
438100,15195.0,4512000000.0,,,,,
003090,16100.0,1022000000.0,16050.0,16120.0,15870.0,64007.0,129000000.0
009240,39650.0,757000000.0,39300.0,39800.0,39300.0,19118.0,167000000.0
077970,22800.0,2913000000.0,23400.0,23550.0,22750.0,126655.0,2150000000.0
032350,11470.0,2822000000.0,11750.0,11750.0,11470.0,243677.0,657000000.0
305540,18285.0,3793000000.0,,,,,
000370,7790.0,5373000000.0,8010.0,8120.0,7700.0,688089.0,
0048J0,13560.0,15868000000.0,,,,,
003570,27150.0,682000000.0,27500.0,27700.0,27050.0,25046.0,303000000.0
071320,77900.0,1110000000.0,78400.0,78700.0,77400.0,14303.0,911000000.0
030190,15440.0,425000000.0,15460.0,15520.0,15200.0,27679.0,47000000.0
185750,64600.0,1316000000.0,64600.0,65200.0,63600.0,20538.0,333000000.0
009450,61100.0,1735000000.0,60900.0,62100.0,60600.0,28304.0,609000000.0
479080,53885.0,1457000000.0,,,,,
034230,9550.0,1571000000.0,9630.0,9630.0,9520.0,164492.0,478000000.0
005300,94900.0,1237000000.0,95500.0,95500.0,94500.0,13063.0,112999999.99999999
051915,114300.0,1703000000.0,117100.0,117300.0,114100.0,14771.0,
0117L0,10175.0,139000000.0,,,,,
079160,5240.0,1100000000.0,5310.0,5340.0,5220.0,209008.0,
0177R0,11785.0,25255000000.0,,,,,
475720,12900.0,8918000000.0,,,,,
285130,49800.0,4242000000.0,51400.0,52000.0,49000.0,85136.0,1207000000.0
003470,4450.0,1687000000.0,4555.0,4630.0,4415.0,374965.0,
071055,145800.0,1880000000.0,146300.0,147800.0,144600.0,12909.0,
0219E0,8615.0,47481000000.0,,,,,
466940,27135.0,21957000000.0,,,,,
069660,111835.0,5764000000.0,,,,,
006110,55000.0,6238000000.0,56900.0,57400.0,54400.0,112204.0,3825000000.0
498410,11830.0,21287000000.0,,,,,
004490,59300.0,3655000000.0,59400.0,59800.0,58700.0,61746.0,957000000.0
490590,14595.0,11294000000.0,,,,,
000670,43800.0,8403000000.0,45050.0,47300.0,43500.0,187238.0,4085000000.0
441800,29265.0,4899000000.0,,,,,
153130,113185.0,743000000.0,,,,,
100840,38500.0,21924000000.0,37200.0,40550.0,36500.0,561998.0,21341000000.0
272580,57190.0,1557000000.0,,,,,
0025N0,11950.0,3339000000.0,,,,,
550082,55810.0,0.0,,,,,
365550,3165.0,589000000.0,3120.0,3165.0,3095.0,187831.0,
144600,10580.0,4048000000.0,,,,,
476550,6765.0,5452000000.0,,,,,
457480,18700.0,3645000000.0,,,,,
005090,52500.0,4569000000.0,54700.0,56100.0,52100.0,85669.0,2974000000.0
005690,12590.0,25834000000.0,12600.0,13050.0,12400.0,2023076.0,
114800,978.0,508557000000.0,,,,,
036530,46000.0,587000000.0,45900.0,46300.0,45300.0,12833.0,288000000.0
005180,84800.0,3091000000.0,83200.0,85100.0,83200.0,36645.0,756000000.0
481060,7305.0,5821000000.0,,,,,
252670,70.0,266637000000.0,,,,,
137310,6110.0,346000000.0,6190.0,6190.0,6080.0,56592.0,107000000.0
700028,209275.0,437000000.0,,,,,
418660,41140.0,17880000000.0,,,,,
0061Z0,51085.0,226000000.0,,,,,
214320,18060.0,1462000000.0,18200.0,18230.0,17950.0,81136.0,114999999.99999999
100090,11540.0,3571000000.0,11590.0,11770.0,11520.0,307644.0,
499790,36350.0,5339000000.0,38000.0,38000.0,35800.0,146548.0,1283000000.0
094800,7760.0,441000000.0,7850.0,7850.0,7670.0,56644.0,
456610,59090.0,3310000000.0,,,,,
298050,159400.0,1811000000.0,162300.0,163000.0,157800.0,11350.0,660000000.0
367760,61260.0,9407000000.0,,,,,
003850,8260.0,2678000000.0,8150.0,8960.0,8100.0,318190.0,2537000000.0
434730,60255.0,37550000000.0,,,,,
462330,976.0,44421000000.0,,,,,
0127P0,10580.0,813000000.0,,,,,
580058,53910.0,0.0,,,,,
329750,12855.0,4309000000.0,,,,,
290130,48925.0,6295000000.0,,,,,
364980,10020.0,14355000000.0,,,,,
090460,20150.0,16987000000.0,19770.0,20250.0,19400.0,856436.0,22405000000.0
495850,32625.0,1861000000.0,,,,,
488080,37555.0,212357000000.0,,,,,
458760,10625.0,3986000000.0,,,,,
314250,64860.0,4245000000.0,,,,,
371460,9420.0,823000000.0,,,,,
064960,25450.0,1825000000.0,25700.0,25850.0,25150.0,71901.0,482000000.0
0101N0,21405.0,12446000000.0,,,,,
268280,134600.0,139000000.0,130500.0,134600.0,128800.0,1068.0,30000000.0
