종목명,종목코드,시장,등락률,거래대금,signal_price,sector,source_pool,observation_only,pattern_type_label,is_htc_candidate,is_high_range_candidate,kim_hyungjun_flag,base_candle_date,base_candle_offset,today_tv_ratio,close_from_base_high_pct,above_ma5,supply_label,note
한전기술,052690,KOSPI,2.35,185621037500.0,124900.0,전기유틸리티,recent_base_pool,True,없음,False,False,False,2026-08-25,2,1.1517258908147596,11.917562724014337,,,최근 기준봉 이후 관찰 후보 (매수 신호 아님)
엘앤에프,066970,KOSPI,6.22,149742472800.0,129700.0,2차전지(소재/부품),recent_base_pool,True,없음,False,False,False,2026-08-24,3,1.1535883595325507,4.093097913322633,,,최근 기준봉 이후 관찰 후보 (매수 신호 아님)
