종목명,종목코드,시장,등락률,거래대금,signal_price,sector,source_pool,observation_only,pattern_type_label,is_htc_candidate,is_high_range_candidate,kim_hyungjun_flag,base_candle_date,base_candle_offset,today_tv_ratio,close_from_base_high_pct,above_ma5,supply_label,note
삼성바이오로직스,207940,KOSPI,3.25,127825170000.0,1527000.0,제약,recent_base_pool,True,고가수축형,True,True,False,2026-07-24,4,0.4251641169559422,-0.6506180871828237,,,최근 기준봉 이후 관찰 후보 (매수 신호 아님)
