종목명,종목코드,시장,등락률,거래대금,signal_price,sector,source_pool,observation_only,pattern_type_label,is_htc_candidate,is_high_range_candidate,kim_hyungjun_flag,base_candle_date,base_candle_offset,today_tv_ratio,close_from_base_high_pct,above_ma5,supply_label,note
케이씨텍,281820,KOSPI,2.09,104184257500.0,117100.0,반도체와반도체장비,recent_base_pool,True,없음,False,False,False,2026-06-30,1,1.2231469173939773,0.6013745704467355,,,최근 기준봉 이후 관찰 후보 (매수 신호 아님)
