종목명,종목코드,시장,등락률,거래대금,signal_price,sector,source_pool,observation_only,pattern_type_label,is_htc_candidate,is_high_range_candidate,kim_hyungjun_flag,base_candle_date,base_candle_offset,today_tv_ratio,close_from_base_high_pct,above_ma5,supply_label,note
에스피지,058610,KOSDAQ,0.09,182793178600.0,105900.0,전기제품,recent_base_pool,True,없음,False,False,False,2026-07-31,3,0.9213495830303073,8.171603677221654,,,최근 기준봉 이후 관찰 후보 (매수 신호 아님)
